Epoch,test accuracy,training accuracy
0,52.78,"(40.42, 20210, 50000)"
1,62.67,"(58.982, 29491, 50000)"
2,70.5,"(67.858, 33929, 50000)"
3,74.28,"(73.072, 36536, 50000)"
4,78.6,"(76.754, 38377, 50000)"
5,76.42,"(78.854, 39427, 50000)"
6,79.25,"(80.628, 40314, 50000)"
7,79.21,"(82.1, 41050, 50000)"
8,75.99,"(83.12, 41560, 50000)"
9,84.05,"(84.46, 42230, 50000)"
10,83.97,"(85.222, 42611, 50000)"
11,84.15,"(86.046, 43023, 50000)"
12,85.5,"(86.746, 43373, 50000)"
13,83.85,"(87.21, 43605, 50000)"
14,84.92,"(87.968, 43984, 50000)"
15,83.62,"(88.194, 44097, 50000)"
16,83.44,"(88.68, 44340, 50000)"
17,86.05,"(89.162, 44581, 50000)"
18,84.73,"(89.276, 44638, 50000)"
19,84.91,"(89.738, 44869, 50000)"
20,85.87,"(89.764, 44882, 50000)"
21,86.63,"(90.18, 45090, 50000)"
22,85.72,"(90.41, 45205, 50000)"
23,83.88,"(90.388, 45194, 50000)"
24,85.63,"(90.802, 45401, 50000)"
25,86.82,"(91.178, 45589, 50000)"
26,86.25,"(91.158, 45579, 50000)"
27,86.18,"(91.37, 45685, 50000)"
28,87.89,"(91.61, 45805, 50000)"
29,86.26,"(92.194, 46097, 50000)"
30,87.29,"(91.916, 45958, 50000)"
31,87.56,"(92.286, 46143, 50000)"
32,86.13,"(92.56, 46280, 50000)"
33,87.19,"(92.542, 46271, 50000)"
34,86.68,"(92.88, 46440, 50000)"
35,86.43,"(92.986, 46493, 50000)"
36,86.37,"(93.342, 46671, 50000)"
37,88.52,"(93.162, 46581, 50000)"
38,87.44,"(93.452, 46726, 50000)"
39,87.42,"(93.682, 46841, 50000)"
40,87.41,"(94.15, 47075, 50000)"
41,88.59,"(93.972, 46986, 50000)"
42,88.08,"(93.914, 46957, 50000)"
43,87.28,"(94.506, 47253, 50000)"
44,88.18,"(94.92, 47460, 50000)"
45,88.95,"(94.594, 47297, 50000)"
46,89.22,"(94.792, 47396, 50000)"
47,87.65,"(95.17, 47585, 50000)"
48,90.45,"(95.26, 47630, 50000)"
49,88.86,"(95.542, 47771, 50000)"
50,87.75,"(95.54, 47770, 50000)"
51,89.06,"(95.8, 47900, 50000)"
52,88.83,"(95.88, 47940, 50000)"
53,88.7,"(96.166, 48083, 50000)"
54,89.98,"(96.394, 48197, 50000)"
55,87.5,"(96.4, 48200, 50000)"
56,89.38,"(96.722, 48361, 50000)"
57,89.79,"(96.908, 48454, 50000)"
58,88.94,"(96.778, 48389, 50000)"
59,89.57,"(97.062, 48531, 50000)"
60,89.96,"(97.46, 48730, 50000)"
61,90.41,"(97.416, 48708, 50000)"
62,90.73,"(97.534, 48767, 50000)"
63,89.66,"(97.922, 48961, 50000)"
64,90.35,"(97.844, 48922, 50000)"
65,90.55,"(97.996, 48998, 50000)"
66,90.85,"(98.18, 49090, 50000)"
67,90.89,"(98.22, 49110, 50000)"
68,89.98,"(98.42, 49210, 50000)"
69,90.92,"(98.722, 49361, 50000)"
70,91.13,"(98.718, 49359, 50000)"
71,90.76,"(99.0, 49500, 50000)"
72,91.19,"(98.98, 49490, 50000)"
73,91.75,"(99.146, 49573, 50000)"
74,91.61,"(99.368, 49684, 50000)"
75,91.84,"(99.468, 49734, 50000)"
76,91.93,"(99.462, 49731, 50000)"
77,92.29,"(99.538, 49769, 50000)"
78,92.0,"(99.66, 49830, 50000)"
79,92.17,"(99.678, 49839, 50000)"
80,92.42,"(99.72, 49860, 50000)"
81,92.72,"(99.766, 49883, 50000)"
82,92.32,"(99.78, 49890, 50000)"
83,92.67,"(99.852, 49926, 50000)"
84,92.67,"(99.84, 49920, 50000)"
85,92.66,"(99.846, 49923, 50000)"
86,92.67,"(99.852, 49926, 50000)"
87,92.78,"(99.886, 49943, 50000)"
88,92.88,"(99.914, 49957, 50000)"
89,92.89,"(99.922, 49961, 50000)"
90,92.85,"(99.916, 49958, 50000)"
91,92.85,"(99.906, 49953, 50000)"
92,92.78,"(99.946, 49973, 50000)"
93,93.01,"(99.944, 49972, 50000)"
94,92.98,"(99.946, 49973, 50000)"
95,92.98,"(99.948, 49974, 50000)"
96,93.13,"(99.944, 49972, 50000)"
97,93.06,"(99.938, 49969, 50000)"
98,93.03,"(99.932, 49966, 50000)"
99,93.09,"(99.944, 49972, 50000)"
