Epoch,test accuracy,training accuracy
0,41.92,"(30.38, 15190, 50000)"
1,44.05,"(37.34, 18670, 50000)"
2,46.78,"(43.808, 21904, 50000)"
3,36.35,"(40.464, 20232, 50000)"
4,40.61,"(38.578, 19289, 50000)"
5,37.74,"(39.054, 19527, 50000)"
6,45.02,"(43.448, 21724, 50000)"
7,50.87,"(47.592, 23796, 50000)"
8,53.44,"(50.282, 25141, 50000)"
9,55.69,"(52.028, 26014, 50000)"
10,58.2,"(53.414, 26707, 50000)"
11,59.29,"(55.134, 27567, 50000)"
12,60.42,"(57.684, 28842, 50000)"
13,60.41,"(58.39, 29195, 50000)"
14,62.22,"(60.504, 30252, 50000)"
15,64.53,"(62.298, 31149, 50000)"
16,65.83,"(63.626, 31813, 50000)"
17,63.21,"(64.064, 32032, 50000)"
18,65.59,"(64.452, 32226, 50000)"
19,66.02,"(64.382, 32191, 50000)"
20,66.69,"(67.492, 33746, 50000)"
21,69.8,"(68.786, 34393, 50000)"
22,70.61,"(70.234, 35117, 50000)"
23,70.73,"(71.154, 35577, 50000)"
24,71.01,"(71.854, 35927, 50000)"
25,72.6,"(73.03, 36515, 50000)"
26,72.54,"(71.938, 35969, 50000)"
27,70.46,"(73.268, 36634, 50000)"
28,72.83,"(71.64, 35820, 50000)"
29,72.3,"(73.758, 36879, 50000)"
30,74.31,"(75.13, 37565, 50000)"
31,72.95,"(75.866, 37933, 50000)"
32,74.36,"(76.468, 38234, 50000)"
33,75.13,"(77.606, 38803, 50000)"
34,76.06,"(78.688, 39344, 50000)"
35,77.93,"(79.362, 39681, 50000)"
36,77.42,"(80.066, 40033, 50000)"
37,77.04,"(80.298, 40149, 50000)"
38,78.26,"(81.278, 40639, 50000)"
39,77.45,"(81.658, 40829, 50000)"
40,78.11,"(82.076, 41038, 50000)"
41,78.58,"(82.59, 41295, 50000)"
42,78.84,"(83.098, 41549, 50000)"
43,78.29,"(83.506, 41753, 50000)"
44,79.4,"(84.004, 42002, 50000)"
45,79.24,"(84.568, 42284, 50000)"
46,79.49,"(85.11, 42555, 50000)"
47,79.41,"(85.238, 42619, 50000)"
48,80.05,"(85.812, 42906, 50000)"
49,80.18,"(86.05, 43025, 50000)"
50,79.99,"(86.614, 43307, 50000)"
51,79.95,"(86.924, 43462, 50000)"
52,79.93,"(87.254, 43627, 50000)"
53,80.45,"(87.908, 43954, 50000)"
54,80.94,"(88.108, 44054, 50000)"
55,80.43,"(88.5, 44250, 50000)"
56,80.62,"(88.982, 44491, 50000)"
57,81.59,"(89.098, 44549, 50000)"
58,81.17,"(89.586, 44793, 50000)"
59,80.74,"(89.706, 44853, 50000)"
60,81.3,"(90.296, 45148, 50000)"
61,80.77,"(90.546, 45273, 50000)"
62,81.31,"(90.816, 45408, 50000)"
63,81.52,"(91.45, 45725, 50000)"
64,81.46,"(91.666, 45833, 50000)"
65,81.97,"(92.018, 46009, 50000)"
66,81.61,"(92.35, 46175, 50000)"
67,82.51,"(92.652, 46326, 50000)"
68,81.87,"(93.05, 46525, 50000)"
69,81.41,"(93.474, 46737, 50000)"
70,81.58,"(93.664, 46832, 50000)"
71,81.78,"(93.99, 46995, 50000)"
72,82.03,"(94.258, 47129, 50000)"
73,81.74,"(94.342, 47171, 50000)"
74,82.13,"(94.764, 47382, 50000)"
75,82.22,"(94.906, 47453, 50000)"
76,81.96,"(95.438, 47719, 50000)"
77,82.13,"(95.582, 47791, 50000)"
78,82.43,"(95.678, 47839, 50000)"
79,82.68,"(96.12, 48060, 50000)"
80,82.61,"(96.558, 48279, 50000)"
81,82.48,"(96.464, 48232, 50000)"
82,82.63,"(96.522, 48261, 50000)"
83,82.72,"(96.782, 48391, 50000)"
84,82.86,"(96.952, 48476, 50000)"
85,82.92,"(97.038, 48519, 50000)"
86,82.71,"(97.348, 48674, 50000)"
87,83.13,"(97.298, 48649, 50000)"
88,82.78,"(97.416, 48708, 50000)"
89,82.86,"(97.486, 48743, 50000)"
90,82.86,"(97.662, 48831, 50000)"
91,82.78,"(97.696, 48848, 50000)"
92,83.0,"(97.752, 48876, 50000)"
93,82.97,"(97.744, 48872, 50000)"
94,83.05,"(97.936, 48968, 50000)"
95,83.0,"(98.008, 49004, 50000)"
96,82.66,"(98.05, 49025, 50000)"
97,83.02,"(97.928, 48964, 50000)"
98,83.03,"(98.034, 49017, 50000)"
99,83.0,"(97.918, 48959, 50000)"
