Epoch,test accuracy,training accuracy
0,45.6,"(38.136, 19068, 50000)"
1,57.76,"(57.626, 28813, 50000)"
2,66.44,"(66.812, 33406, 50000)"
3,70.85,"(71.948, 35974, 50000)"
4,70.71,"(75.596, 37798, 50000)"
5,75.37,"(77.716, 38858, 50000)"
6,79.24,"(79.602, 39801, 50000)"
7,79.59,"(81.16, 40580, 50000)"
8,81.27,"(82.174, 41087, 50000)"
9,79.61,"(83.136, 41568, 50000)"
10,82.32,"(84.184, 42092, 50000)"
11,83.76,"(84.84, 42420, 50000)"
12,82.54,"(85.654, 42827, 50000)"
13,84.49,"(86.228, 43114, 50000)"
14,82.83,"(86.394, 43197, 50000)"
15,82.28,"(86.678, 43339, 50000)"
16,84.96,"(87.346, 43673, 50000)"
17,84.68,"(87.69, 43845, 50000)"
18,83.97,"(87.898, 43949, 50000)"
19,80.6,"(88.21, 44105, 50000)"
20,85.07,"(88.658, 44329, 50000)"
21,86.01,"(88.852, 44426, 50000)"
22,82.41,"(88.842, 44421, 50000)"
23,85.69,"(89.116, 44558, 50000)"
24,85.88,"(89.778, 44889, 50000)"
25,87.08,"(89.668, 44834, 50000)"
26,84.39,"(90.17, 45085, 50000)"
27,83.54,"(90.174, 45087, 50000)"
28,85.85,"(90.32, 45160, 50000)"
29,80.21,"(90.768, 45384, 50000)"
30,86.23,"(90.866, 45433, 50000)"
31,85.24,"(91.156, 45578, 50000)"
32,86.06,"(91.554, 45777, 50000)"
33,85.1,"(91.52, 45760, 50000)"
34,84.74,"(91.438, 45719, 50000)"
35,85.29,"(91.894, 45947, 50000)"
36,86.29,"(92.268, 46134, 50000)"
37,86.15,"(92.35, 46175, 50000)"
38,88.24,"(92.38, 46190, 50000)"
39,87.2,"(92.926, 46463, 50000)"
40,87.15,"(93.212, 46606, 50000)"
41,86.8,"(92.96, 46480, 50000)"
42,85.16,"(92.858, 46429, 50000)"
43,84.42,"(93.434, 46717, 50000)"
44,87.51,"(93.562, 46781, 50000)"
45,88.28,"(93.664, 46832, 50000)"
46,88.28,"(93.808, 46904, 50000)"
47,88.27,"(94.03, 47015, 50000)"
48,88.89,"(94.068, 47034, 50000)"
49,88.89,"(94.44, 47220, 50000)"
50,88.37,"(94.524, 47262, 50000)"
51,88.94,"(94.808, 47404, 50000)"
52,89.15,"(95.134, 47567, 50000)"
53,88.82,"(95.176, 47588, 50000)"
54,89.93,"(95.17, 47585, 50000)"
55,89.18,"(95.606, 47803, 50000)"
56,88.74,"(95.748, 47874, 50000)"
57,88.57,"(95.928, 47964, 50000)"
58,88.86,"(96.258, 48129, 50000)"
59,89.16,"(96.212, 48106, 50000)"
60,89.73,"(96.528, 48264, 50000)"
61,89.69,"(96.73, 48365, 50000)"
62,89.37,"(97.084, 48542, 50000)"
63,90.7,"(97.238, 48619, 50000)"
64,89.75,"(97.268, 48634, 50000)"
65,90.68,"(97.422, 48711, 50000)"
66,89.57,"(97.512, 48756, 50000)"
67,90.36,"(97.81, 48905, 50000)"
68,90.8,"(97.904, 48952, 50000)"
69,91.12,"(98.08, 49040, 50000)"
70,90.08,"(98.38, 49190, 50000)"
71,90.53,"(98.506, 49253, 50000)"
72,91.6,"(98.61, 49305, 50000)"
73,91.02,"(98.838, 49419, 50000)"
74,91.37,"(98.968, 49484, 50000)"
75,91.55,"(99.074, 49537, 50000)"
76,91.29,"(99.212, 49606, 50000)"
77,91.34,"(99.37, 49685, 50000)"
78,91.88,"(99.358, 49679, 50000)"
79,91.59,"(99.444, 49722, 50000)"
80,92.06,"(99.486, 49743, 50000)"
81,92.33,"(99.61, 49805, 50000)"
82,92.47,"(99.682, 49841, 50000)"
83,92.16,"(99.696, 49848, 50000)"
84,92.71,"(99.8, 49900, 50000)"
85,92.41,"(99.782, 49891, 50000)"
86,92.66,"(99.856, 49928, 50000)"
87,92.64,"(99.844, 49922, 50000)"
88,92.72,"(99.892, 49946, 50000)"
89,92.76,"(99.922, 49961, 50000)"
90,92.64,"(99.92, 49960, 50000)"
91,92.84,"(99.912, 49956, 50000)"
92,92.77,"(99.93, 49965, 50000)"
93,92.82,"(99.934, 49967, 50000)"
94,92.97,"(99.924, 49962, 50000)"
95,92.92,"(99.924, 49962, 50000)"
96,92.87,"(99.934, 49967, 50000)"
97,93.0,"(99.944, 49972, 50000)"
98,92.96,"(99.954, 49977, 50000)"
99,92.98,"(99.932, 49966, 50000)"
