Epoch,test accuracy,training accuracy
0,26.57,"(20.752, 10376, 50000)"
1,35.32,"(30.642, 15321, 50000)"
2,45.98,"(39.746, 19873, 50000)"
3,44.64,"(46.15, 23075, 50000)"
4,51.25,"(50.892, 25446, 50000)"
5,53.6,"(54.306, 27153, 50000)"
6,54.57,"(56.984, 28492, 50000)"
7,58.86,"(59.162, 29581, 50000)"
8,59.84,"(60.728, 30364, 50000)"
9,59.94,"(62.41, 31205, 50000)"
10,66.4,"(65.526, 32763, 50000)"
11,70.37,"(67.464, 33732, 50000)"
12,68.24,"(68.512, 34256, 50000)"
13,67.66,"(69.316, 34658, 50000)"
14,68.11,"(70.204, 35102, 50000)"
15,67.59,"(70.874, 35437, 50000)"
16,67.12,"(71.746, 35873, 50000)"
17,69.94,"(72.638, 36319, 50000)"
18,66.6,"(72.502, 36251, 50000)"
19,71.91,"(73.392, 36696, 50000)"
20,69.35,"(73.446, 36723, 50000)"
21,66.33,"(74.164, 37082, 50000)"
22,71.95,"(74.262, 37131, 50000)"
23,73.47,"(74.368, 37184, 50000)"
24,69.79,"(75.172, 37586, 50000)"
25,71.47,"(75.414, 37707, 50000)"
26,74.97,"(75.378, 37689, 50000)"
27,75.14,"(76.108, 38054, 50000)"
28,73.16,"(75.688, 37844, 50000)"
29,75.04,"(76.046, 38023, 50000)"
30,74.64,"(76.436, 38218, 50000)"
31,74.42,"(76.746, 38373, 50000)"
32,76.11,"(77.198, 38599, 50000)"
33,75.72,"(77.17, 38585, 50000)"
34,73.43,"(77.502, 38751, 50000)"
35,73.67,"(77.644, 38822, 50000)"
36,75.11,"(77.634, 38817, 50000)"
37,74.32,"(77.936, 38968, 50000)"
38,76.16,"(78.262, 39131, 50000)"
39,76.9,"(78.354, 39177, 50000)"
40,78.21,"(78.684, 39342, 50000)"
41,74.53,"(78.88, 39440, 50000)"
42,77.13,"(78.876, 39438, 50000)"
43,77.75,"(79.404, 39702, 50000)"
44,73.15,"(79.26, 39630, 50000)"
45,76.53,"(79.62, 39810, 50000)"
46,77.75,"(79.818, 39909, 50000)"
47,78.46,"(80.018, 40009, 50000)"
48,77.94,"(80.572, 40286, 50000)"
49,74.84,"(80.258, 40129, 50000)"
50,75.95,"(80.52, 40260, 50000)"
51,77.79,"(80.898, 40449, 50000)"
52,78.48,"(81.3, 40650, 50000)"
53,75.97,"(81.292, 40646, 50000)"
54,78.62,"(81.836, 40918, 50000)"
55,77.14,"(81.814, 40907, 50000)"
56,78.29,"(82.018, 41009, 50000)"
57,79.58,"(82.622, 41311, 50000)"
58,80.76,"(82.644, 41322, 50000)"
59,79.37,"(82.716, 41358, 50000)"
60,79.32,"(83.1, 41550, 50000)"
61,81.92,"(83.27, 41635, 50000)"
62,80.44,"(83.604, 41802, 50000)"
63,80.79,"(83.71, 41855, 50000)"
64,80.44,"(84.006, 42003, 50000)"
65,81.63,"(84.24, 42120, 50000)"
66,81.72,"(84.412, 42206, 50000)"
67,81.42,"(85.39, 42695, 50000)"
68,82.0,"(85.124, 42562, 50000)"
69,80.83,"(85.404, 42702, 50000)"
70,80.8,"(86.014, 43007, 50000)"
71,81.45,"(86.144, 43072, 50000)"
72,82.45,"(86.408, 43204, 50000)"
73,82.2,"(86.762, 43381, 50000)"
74,83.48,"(87.104, 43552, 50000)"
75,82.44,"(87.422, 43711, 50000)"
76,82.36,"(87.652, 43826, 50000)"
77,83.73,"(87.846, 43923, 50000)"
78,83.89,"(88.308, 44154, 50000)"
79,83.85,"(88.758, 44379, 50000)"
80,84.12,"(88.884, 44442, 50000)"
81,84.31,"(89.476, 44738, 50000)"
82,84.15,"(89.72, 44860, 50000)"
83,84.48,"(90.156, 45078, 50000)"
84,84.43,"(90.166, 45083, 50000)"
85,84.76,"(90.7, 45350, 50000)"
86,84.97,"(90.664, 45332, 50000)"
87,84.86,"(91.29, 45645, 50000)"
88,85.07,"(91.5, 45750, 50000)"
89,84.98,"(91.77, 45885, 50000)"
90,85.15,"(91.974, 45987, 50000)"
91,85.24,"(92.352, 46176, 50000)"
92,85.52,"(92.402, 46201, 50000)"
93,85.35,"(92.562, 46281, 50000)"
94,85.5,"(92.636, 46318, 50000)"
95,85.58,"(92.806, 46403, 50000)"
96,85.56,"(92.842, 46421, 50000)"
97,85.59,"(93.078, 46539, 50000)"
98,85.54,"(93.234, 46617, 50000)"
99,85.6,"(93.17, 46585, 50000)"
