;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;39.18;0.140625;0.671875;0.734375;0.796875;0.30078125;0.109375;0.04296875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.009765625;0.3;0.140625;0.65625;0.71875;0.7734375;0.28125;0.08984375;0.0390625;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.009765625;0.0078125;0.4
1;1;51.47;0.140625;0.6875;0.765625;0.8125;0.34375;0.12890625;0.046875;0.03515625;0.005859375;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.015625;0.01171875;0.4;0.140625;0.6875;0.75;0.7890625;0.328125;0.1171875;0.05078125;0.0390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.01171875;0.009765625;0.4
2;2;58.8;0.15625;0.703125;0.765625;0.8125;0.34765625;0.125;0.0546875;0.046875;0.005859375;0.01171875;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.013671875;0.4;0.15625;0.703125;0.7578125;0.796875;0.34375;0.1171875;0.0546875;0.046875;0.005859375;0.01171875;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.01171875;0.4
3;3;61.6;0.15625;0.71875;0.78125;0.8203125;0.37890625;0.14453125;0.0625;0.0546875;0.0078125;0.01171875;0.01171875;0.013671875;0.015625;0.015625;0.017578125;0.015625;0.5;0.15625;0.71875;0.7578125;0.7890625;0.3515625;0.12890625;0.0625;0.0546875;0.0078125;0.01171875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.015625;0.5
4;4;64.0;0.140625;0.703125;0.7734375;0.828125;0.3984375;0.16796875;0.0703125;0.05859375;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.015625;0.5;0.15625;0.71875;0.7578125;0.8046875;0.37109375;0.140625;0.06640625;0.05859375;0.0078125;0.01171875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.013671875;0.5
5;5;66.08;0.15625;0.71875;0.7734375;0.8203125;0.39453125;0.15625;0.0703125;0.05859375;0.0078125;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.015625;0.5;0.15625;0.71875;0.7578125;0.8046875;0.39453125;0.1640625;0.07421875;0.0625;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.015625;0.5
6;6;69.84;0.15625;0.71875;0.7734375;0.828125;0.4140625;0.17578125;0.07421875;0.0625;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.017578125;0.6;0.15625;0.734375;0.7578125;0.8046875;0.39453125;0.16796875;0.07421875;0.06640625;0.009765625;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.5
7;7;69.67;0.15625;0.734375;0.78125;0.828125;0.4296875;0.19921875;0.08203125;0.0625;0.009765625;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.6;0.15625;0.734375;0.7578125;0.8046875;0.4140625;0.1796875;0.08203125;0.06640625;0.009765625;0.013671875;0.013671875;0.015625;0.015625;0.015625;0.017578125;0.015625;0.6
8;8;70.93;0.15625;0.734375;0.78125;0.828125;0.43359375;0.203125;0.0859375;0.07421875;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.6;0.15625;0.734375;0.7578125;0.8125;0.4296875;0.1875;0.0859375;0.0703125;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.015625;0.6
9;9;72.65;0.15625;0.734375;0.7734375;0.8359375;0.44921875;0.21484375;0.08984375;0.0703125;0.009765625;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.017578125;0.6;0.15625;0.734375;0.75;0.8125;0.44140625;0.1875;0.0859375;0.0703125;0.009765625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.017578125;0.6
