Epoch,test accuracy,training accuracy
0,28.81,"(24.272, 12136, 50000)"
1,35.52,"(40.492, 20246, 50000)"
2,47.97,"(50.632, 25316, 50000)"
3,44.48,"(58.436, 29218, 50000)"
4,57.51,"(63.656, 31828, 50000)"
5,60.7,"(66.942, 33471, 50000)"
6,55.96,"(69.366, 34683, 50000)"
7,58.33,"(70.818, 35409, 50000)"
8,60.78,"(72.376, 36188, 50000)"
9,64.35,"(73.178, 36589, 50000)"
10,64.02,"(73.722, 36861, 50000)"
11,61.29,"(74.096, 37048, 50000)"
12,68.72,"(74.468, 37234, 50000)"
13,71.51,"(74.882, 37441, 50000)"
14,62.64,"(75.958, 37979, 50000)"
15,71.03,"(75.662, 37831, 50000)"
16,67.25,"(76.334, 38167, 50000)"
17,72.11,"(76.336, 38168, 50000)"
18,60.82,"(76.93, 38465, 50000)"
19,59.49,"(77.172, 38586, 50000)"
20,60.07,"(77.436, 38718, 50000)"
21,75.45,"(77.718, 38859, 50000)"
22,67.9,"(77.87, 38935, 50000)"
23,74.8,"(78.396, 39198, 50000)"
24,68.58,"(78.304, 39152, 50000)"
25,69.93,"(78.212, 39106, 50000)"
26,71.22,"(78.986, 39493, 50000)"
27,68.71,"(79.02, 39510, 50000)"
28,70.92,"(78.964, 39482, 50000)"
29,70.29,"(79.724, 39862, 50000)"
30,74.18,"(79.464, 39732, 50000)"
31,72.59,"(80.072, 40036, 50000)"
32,62.0,"(80.344, 40172, 50000)"
33,70.22,"(80.43, 40215, 50000)"
34,73.81,"(80.58, 40290, 50000)"
35,76.75,"(80.832, 40416, 50000)"
36,76.36,"(80.588, 40294, 50000)"
37,71.15,"(81.044, 40522, 50000)"
38,77.66,"(81.656, 40828, 50000)"
39,79.8,"(81.888, 40944, 50000)"
40,78.34,"(82.02, 41010, 50000)"
41,68.56,"(82.244, 41122, 50000)"
42,72.91,"(82.414, 41207, 50000)"
43,76.24,"(82.404, 41202, 50000)"
44,78.68,"(82.826, 41413, 50000)"
45,73.81,"(83.212, 41606, 50000)"
46,72.12,"(83.552, 41776, 50000)"
47,77.26,"(83.588, 41794, 50000)"
48,79.14,"(83.776, 41888, 50000)"
49,80.04,"(84.388, 42194, 50000)"
50,75.76,"(84.482, 42241, 50000)"
51,76.31,"(84.836, 42418, 50000)"
52,78.5,"(85.096, 42548, 50000)"
53,79.72,"(85.552, 42776, 50000)"
54,76.28,"(85.85, 42925, 50000)"
55,73.52,"(86.09, 43045, 50000)"
56,83.5,"(85.998, 42999, 50000)"
57,79.85,"(86.658, 43329, 50000)"
58,78.68,"(86.924, 43462, 50000)"
59,79.13,"(87.186, 43593, 50000)"
60,81.61,"(87.672, 43836, 50000)"
61,82.65,"(87.838, 43919, 50000)"
62,82.07,"(88.208, 44104, 50000)"
63,83.1,"(88.636, 44318, 50000)"
64,80.63,"(88.73, 44365, 50000)"
65,82.17,"(89.05, 44525, 50000)"
66,83.7,"(89.68, 44840, 50000)"
67,85.2,"(89.918, 44959, 50000)"
68,85.24,"(90.392, 45196, 50000)"
69,84.87,"(90.674, 45337, 50000)"
70,86.32,"(91.146, 45573, 50000)"
71,85.76,"(91.312, 45656, 50000)"
72,86.53,"(91.738, 45869, 50000)"
73,85.4,"(92.33, 46165, 50000)"
74,88.43,"(92.358, 46179, 50000)"
75,87.61,"(93.164, 46582, 50000)"
76,89.6,"(93.392, 46696, 50000)"
77,87.36,"(93.974, 46987, 50000)"
78,89.44,"(94.546, 47273, 50000)"
79,89.6,"(94.93, 47465, 50000)"
80,87.56,"(95.24, 47620, 50000)"
81,89.12,"(95.708, 47854, 50000)"
82,90.57,"(96.218, 48109, 50000)"
83,89.96,"(96.548, 48274, 50000)"
84,89.97,"(97.08, 48540, 50000)"
85,91.22,"(97.632, 48816, 50000)"
86,91.34,"(97.894, 48947, 50000)"
87,91.79,"(98.192, 49096, 50000)"
88,91.82,"(98.636, 49318, 50000)"
89,92.2,"(98.876, 49438, 50000)"
90,92.27,"(99.024, 49512, 50000)"
91,92.43,"(99.262, 49631, 50000)"
92,92.77,"(99.408, 49704, 50000)"
93,92.76,"(99.486, 49743, 50000)"
94,92.72,"(99.634, 49817, 50000)"
95,92.82,"(99.676, 49838, 50000)"
96,92.86,"(99.714, 49857, 50000)"
97,92.96,"(99.698, 49849, 50000)"
98,92.9,"(99.756, 49878, 50000)"
99,92.97,"(99.762, 49881, 50000)"
