Epoch,test accuracy,training accuracy
0,34.83,"(23.308, 11654, 50000)"
1,34.0,"(31.114, 15557, 50000)"
2,20.44,"(35.134, 17567, 50000)"
3,30.48,"(30.788, 15394, 50000)"
4,44.64,"(36.97, 18485, 50000)"
5,48.68,"(43.686, 21843, 50000)"
6,49.36,"(46.976, 23488, 50000)"
7,52.01,"(49.576, 24788, 50000)"
8,56.47,"(52.81, 26405, 50000)"
9,50.9,"(53.78, 26890, 50000)"
10,56.25,"(54.328, 27164, 50000)"
11,58.54,"(57.042, 28521, 50000)"
12,61.44,"(56.204, 28102, 50000)"
13,61.31,"(58.844, 29422, 50000)"
14,63.4,"(61.426, 30713, 50000)"
15,63.66,"(62.226, 31113, 50000)"
16,62.71,"(63.694, 31847, 50000)"
17,65.27,"(61.87, 30935, 50000)"
18,65.72,"(65.764, 32882, 50000)"
19,68.16,"(66.898, 33449, 50000)"
20,68.79,"(68.86, 34430, 50000)"
21,69.94,"(70.04, 35020, 50000)"
22,70.97,"(71.03, 35515, 50000)"
23,70.97,"(70.898, 35449, 50000)"
24,70.89,"(71.63, 35815, 50000)"
25,74.24,"(72.904, 36452, 50000)"
26,72.87,"(74.108, 37054, 50000)"
27,74.82,"(74.418, 37209, 50000)"
28,75.95,"(75.646, 37823, 50000)"
29,74.88,"(77.036, 38518, 50000)"
30,76.63,"(77.28, 38640, 50000)"
31,77.85,"(78.136, 39068, 50000)"
32,77.9,"(77.898, 38949, 50000)"
33,77.32,"(79.198, 39599, 50000)"
34,77.9,"(80.04, 40020, 50000)"
35,78.75,"(80.34, 40170, 50000)"
36,78.93,"(81.332, 40666, 50000)"
37,79.41,"(81.242, 40621, 50000)"
38,78.36,"(81.876, 40938, 50000)"
39,80.16,"(82.264, 41132, 50000)"
40,79.47,"(82.602, 41301, 50000)"
41,79.41,"(82.91, 41455, 50000)"
42,80.95,"(83.668, 41834, 50000)"
43,80.19,"(84.248, 42124, 50000)"
44,81.26,"(84.672, 42336, 50000)"
45,81.68,"(84.63, 42315, 50000)"
46,81.37,"(85.17, 42585, 50000)"
47,81.18,"(85.76, 42880, 50000)"
48,81.54,"(86.02, 43010, 50000)"
49,81.73,"(86.524, 43262, 50000)"
50,81.31,"(86.48, 43240, 50000)"
51,82.42,"(86.85, 43425, 50000)"
52,81.35,"(87.452, 43726, 50000)"
53,82.17,"(88.038, 44019, 50000)"
54,82.57,"(88.388, 44194, 50000)"
55,82.88,"(88.334, 44167, 50000)"
56,82.65,"(89.066, 44533, 50000)"
57,82.32,"(89.14, 44570, 50000)"
58,81.94,"(89.638, 44819, 50000)"
59,82.59,"(89.414, 44707, 50000)"
60,82.97,"(90.164, 45082, 50000)"
61,83.62,"(90.766, 45383, 50000)"
62,83.12,"(90.614, 45307, 50000)"
63,82.55,"(91.208, 45604, 50000)"
64,83.32,"(91.64, 45820, 50000)"
65,82.93,"(91.884, 45942, 50000)"
66,83.09,"(91.984, 45992, 50000)"
67,83.37,"(92.564, 46282, 50000)"
68,83.6,"(93.15, 46575, 50000)"
69,83.6,"(93.254, 46627, 50000)"
70,83.84,"(93.32, 46660, 50000)"
71,83.61,"(93.714, 46857, 50000)"
72,84.33,"(94.034, 47017, 50000)"
73,83.76,"(94.324, 47162, 50000)"
74,83.54,"(94.646, 47323, 50000)"
75,84.1,"(94.842, 47421, 50000)"
76,83.21,"(95.166, 47583, 50000)"
77,83.92,"(95.376, 47688, 50000)"
78,84.07,"(95.642, 47821, 50000)"
79,84.11,"(95.89, 47945, 50000)"
80,84.2,"(95.926, 47963, 50000)"
81,84.58,"(96.432, 48216, 50000)"
82,84.5,"(96.406, 48203, 50000)"
83,84.26,"(96.632, 48316, 50000)"
84,84.29,"(96.726, 48363, 50000)"
85,84.27,"(96.984, 48492, 50000)"
86,84.2,"(96.978, 48489, 50000)"
87,84.56,"(97.286, 48643, 50000)"
88,84.66,"(97.254, 48627, 50000)"
89,84.64,"(97.412, 48706, 50000)"
90,84.7,"(97.49, 48745, 50000)"
91,84.5,"(97.694, 48847, 50000)"
92,84.48,"(97.644, 48822, 50000)"
93,84.49,"(97.772, 48886, 50000)"
94,84.46,"(97.81, 48905, 50000)"
95,84.67,"(97.812, 48906, 50000)"
96,84.46,"(97.886, 48943, 50000)"
97,84.59,"(97.92, 48960, 50000)"
98,84.75,"(97.858, 48929, 50000)"
99,84.68,"(97.912, 48956, 50000)"
