Epoch,test accuracy,training accuracy
0,43.85,"(32.136, 16068, 50000)"
1,50.48,"(45.198, 22599, 50000)"
2,54.58,"(50.218, 25109, 50000)"
3,57.47,"(54.252, 27126, 50000)"
4,60.71,"(57.772, 28886, 50000)"
5,62.4,"(59.984, 29992, 50000)"
6,63.37,"(62.174, 31087, 50000)"
7,65.53,"(64.48, 32240, 50000)"
8,67.61,"(66.382, 33191, 50000)"
9,68.88,"(68.2, 34100, 50000)"
10,67.78,"(69.572, 34786, 50000)"
11,70.51,"(70.34, 35170, 50000)"
12,71.12,"(71.57, 35785, 50000)"
13,72.19,"(72.472, 36236, 50000)"
14,73.74,"(73.716, 36858, 50000)"
15,73.79,"(74.89, 37445, 50000)"
16,74.16,"(75.56, 37780, 50000)"
17,74.95,"(76.182, 38091, 50000)"
18,75.2,"(76.698, 38349, 50000)"
19,75.87,"(77.464, 38732, 50000)"
20,75.58,"(77.912, 38956, 50000)"
21,75.84,"(78.472, 39236, 50000)"
22,77.04,"(79.246, 39623, 50000)"
23,77.14,"(80.052, 40026, 50000)"
24,77.52,"(80.21, 40105, 50000)"
25,77.89,"(80.718, 40359, 50000)"
26,77.84,"(81.216, 40608, 50000)"
27,77.99,"(81.754, 40877, 50000)"
28,78.54,"(81.948, 40974, 50000)"
29,79.24,"(82.668, 41334, 50000)"
30,78.86,"(82.9, 41450, 50000)"
31,79.19,"(83.408, 41704, 50000)"
32,79.25,"(83.802, 41901, 50000)"
33,79.43,"(84.012, 42006, 50000)"
34,79.81,"(84.446, 42223, 50000)"
35,79.35,"(84.932, 42466, 50000)"
36,79.51,"(85.23, 42615, 50000)"
37,79.62,"(85.414, 42707, 50000)"
38,79.75,"(85.982, 42991, 50000)"
39,80.36,"(86.404, 43202, 50000)"
40,79.71,"(86.462, 43231, 50000)"
41,80.05,"(86.828, 43414, 50000)"
42,80.58,"(87.218, 43609, 50000)"
43,80.69,"(87.484, 43742, 50000)"
44,80.55,"(87.668, 43834, 50000)"
45,80.48,"(87.902, 43951, 50000)"
46,80.92,"(87.968, 43984, 50000)"
47,80.69,"(88.556, 44278, 50000)"
48,80.27,"(88.808, 44404, 50000)"
49,80.82,"(89.102, 44551, 50000)"
50,81.04,"(89.474, 44737, 50000)"
51,80.94,"(89.506, 44753, 50000)"
52,81.14,"(89.784, 44892, 50000)"
53,80.89,"(90.218, 45109, 50000)"
54,81.07,"(90.454, 45227, 50000)"
55,81.35,"(90.734, 45367, 50000)"
56,81.48,"(91.048, 45524, 50000)"
57,80.86,"(91.204, 45602, 50000)"
58,81.41,"(91.546, 45773, 50000)"
59,81.36,"(91.838, 45919, 50000)"
60,80.95,"(91.904, 45952, 50000)"
61,81.36,"(92.242, 46121, 50000)"
62,80.87,"(92.376, 46188, 50000)"
63,81.52,"(92.44, 46220, 50000)"
64,81.2,"(92.934, 46467, 50000)"
65,81.69,"(93.082, 46541, 50000)"
66,81.38,"(93.274, 46637, 50000)"
67,81.23,"(93.536, 46768, 50000)"
68,81.36,"(93.806, 46903, 50000)"
69,81.54,"(93.874, 46937, 50000)"
70,81.44,"(94.182, 47091, 50000)"
71,81.71,"(94.316, 47158, 50000)"
72,81.46,"(94.318, 47159, 50000)"
73,81.93,"(94.708, 47354, 50000)"
74,81.66,"(94.662, 47331, 50000)"
75,81.88,"(94.974, 47487, 50000)"
76,81.78,"(95.15, 47575, 50000)"
77,81.77,"(95.318, 47659, 50000)"
78,81.53,"(95.216, 47608, 50000)"
79,81.83,"(95.648, 47824, 50000)"
80,81.98,"(95.642, 47821, 50000)"
81,81.56,"(95.682, 47841, 50000)"
82,81.76,"(95.724, 47862, 50000)"
83,81.7,"(95.722, 47861, 50000)"
84,81.99,"(96.048, 48024, 50000)"
85,81.61,"(96.084, 48042, 50000)"
86,81.61,"(96.186, 48093, 50000)"
87,81.81,"(96.15, 48075, 50000)"
88,81.68,"(96.292, 48146, 50000)"
89,81.83,"(96.302, 48151, 50000)"
90,81.78,"(96.46, 48230, 50000)"
91,81.8,"(96.376, 48188, 50000)"
92,81.91,"(96.338, 48169, 50000)"
93,81.83,"(96.472, 48236, 50000)"
94,81.77,"(96.388, 48194, 50000)"
95,81.7,"(96.486, 48243, 50000)"
96,81.88,"(96.45, 48225, 50000)"
97,81.95,"(96.534, 48267, 50000)"
98,81.9,"(96.376, 48188, 50000)"
99,81.85,"(96.5, 48250, 50000)"
