Epoch,test accuracy,training accuracy
0,30.66,"(23.458, 11729, 50000)"
1,41.17,"(35.17, 17585, 50000)"
2,49.82,"(44.89, 22445, 50000)"
3,53.24,"(50.612, 25306, 50000)"
4,53.95,"(54.506, 27253, 50000)"
5,57.07,"(57.472, 28736, 50000)"
6,60.34,"(59.56, 29780, 50000)"
7,62.46,"(61.686, 30843, 50000)"
8,66.91,"(64.346, 32173, 50000)"
9,68.48,"(66.906, 33453, 50000)"
10,70.22,"(69.058, 34529, 50000)"
11,70.3,"(70.224, 35112, 50000)"
12,71.25,"(71.29, 35645, 50000)"
13,71.21,"(72.134, 36067, 50000)"
14,72.8,"(73.02, 36510, 50000)"
15,74.36,"(74.056, 37028, 50000)"
16,73.37,"(74.328, 37164, 50000)"
17,69.78,"(75.028, 37514, 50000)"
18,71.93,"(75.566, 37783, 50000)"
19,76.64,"(75.942, 37971, 50000)"
20,72.24,"(76.786, 38393, 50000)"
21,75.58,"(76.986, 38493, 50000)"
22,75.97,"(77.38, 38690, 50000)"
23,77.23,"(77.82, 38910, 50000)"
24,77.24,"(78.462, 39231, 50000)"
25,75.07,"(78.67, 39335, 50000)"
26,80.07,"(79.09, 39545, 50000)"
27,77.68,"(79.814, 39907, 50000)"
28,76.92,"(80.026, 40013, 50000)"
29,78.53,"(80.112, 40056, 50000)"
30,76.9,"(80.582, 40291, 50000)"
31,77.59,"(80.888, 40444, 50000)"
32,76.83,"(80.994, 40497, 50000)"
33,79.36,"(81.3, 40650, 50000)"
34,79.2,"(81.658, 40829, 50000)"
35,79.62,"(81.994, 40997, 50000)"
36,79.88,"(81.992, 40996, 50000)"
37,80.37,"(82.146, 41073, 50000)"
38,78.01,"(82.28, 41140, 50000)"
39,79.11,"(82.694, 41347, 50000)"
40,79.36,"(82.868, 41434, 50000)"
41,80.35,"(82.972, 41486, 50000)"
42,80.44,"(83.354, 41677, 50000)"
43,79.63,"(83.576, 41788, 50000)"
44,79.38,"(83.446, 41723, 50000)"
45,80.92,"(83.666, 41833, 50000)"
46,80.7,"(84.17, 42085, 50000)"
47,81.4,"(84.508, 42254, 50000)"
48,80.85,"(84.462, 42231, 50000)"
49,81.53,"(84.732, 42366, 50000)"
50,80.82,"(84.932, 42466, 50000)"
51,81.64,"(85.062, 42531, 50000)"
52,80.64,"(85.256, 42628, 50000)"
53,80.94,"(85.578, 42789, 50000)"
54,81.21,"(85.684, 42842, 50000)"
55,82.09,"(85.978, 42989, 50000)"
56,82.16,"(86.174, 43087, 50000)"
57,82.87,"(86.468, 43234, 50000)"
58,83.21,"(86.644, 43322, 50000)"
59,82.57,"(86.83, 43415, 50000)"
60,82.95,"(87.066, 43533, 50000)"
61,82.84,"(87.256, 43628, 50000)"
62,81.39,"(87.476, 43738, 50000)"
63,82.24,"(87.816, 43908, 50000)"
64,83.19,"(87.996, 43998, 50000)"
65,83.48,"(88.384, 44192, 50000)"
66,83.43,"(88.494, 44247, 50000)"
67,83.36,"(88.776, 44388, 50000)"
68,84.04,"(89.146, 44573, 50000)"
69,83.45,"(89.234, 44617, 50000)"
70,82.48,"(89.6, 44800, 50000)"
71,83.21,"(89.684, 44842, 50000)"
72,83.58,"(89.87, 44935, 50000)"
73,83.96,"(90.118, 45059, 50000)"
74,83.88,"(90.644, 45322, 50000)"
75,84.56,"(90.748, 45374, 50000)"
76,84.3,"(91.0, 45500, 50000)"
77,84.24,"(91.286, 45643, 50000)"
78,84.19,"(91.51, 45755, 50000)"
79,84.61,"(91.682, 45841, 50000)"
80,84.39,"(92.15, 46075, 50000)"
81,84.42,"(92.336, 46168, 50000)"
82,84.49,"(92.46, 46230, 50000)"
83,84.49,"(92.766, 46383, 50000)"
84,84.05,"(92.806, 46403, 50000)"
85,84.74,"(93.25, 46625, 50000)"
86,84.89,"(93.246, 46623, 50000)"
87,84.88,"(93.668, 46834, 50000)"
88,84.71,"(93.656, 46828, 50000)"
89,84.84,"(93.942, 46971, 50000)"
90,84.9,"(94.046, 47023, 50000)"
91,84.89,"(93.974, 46987, 50000)"
92,84.97,"(94.282, 47141, 50000)"
93,84.89,"(94.386, 47193, 50000)"
94,84.92,"(94.402, 47201, 50000)"
95,84.83,"(94.28, 47140, 50000)"
96,84.93,"(94.726, 47363, 50000)"
97,84.88,"(94.568, 47284, 50000)"
98,85.02,"(94.626, 47313, 50000)"
99,85.11,"(94.444, 47222, 50000)"
