Epoch,test accuracy,training accuracy
0,15.82,"(11.702, 5851, 50000)"
1,23.6,"(19.888, 9944, 50000)"
2,31.47,"(26.578, 13289, 50000)"
3,42.23,"(36.93, 18465, 50000)"
4,50.95,"(44.542, 22271, 50000)"
5,45.14,"(50.698, 25349, 50000)"
6,50.49,"(54.288, 27144, 50000)"
7,45.65,"(56.562, 28281, 50000)"
8,61.09,"(58.002, 29001, 50000)"
9,58.09,"(59.116, 29558, 50000)"
10,50.48,"(60.972, 30486, 50000)"
11,50.67,"(61.93, 30965, 50000)"
12,50.55,"(64.142, 32071, 50000)"
13,67.14,"(64.846, 32423, 50000)"
14,63.1,"(66.294, 33147, 50000)"
15,65.71,"(66.888, 33444, 50000)"
16,64.21,"(67.07, 33535, 50000)"
17,66.92,"(67.704, 33852, 50000)"
18,64.49,"(67.876, 33938, 50000)"
19,61.08,"(68.25, 34125, 50000)"
20,59.38,"(68.794, 34397, 50000)"
21,66.83,"(69.012, 34506, 50000)"
22,60.76,"(69.504, 34752, 50000)"
23,66.8,"(69.568, 34784, 50000)"
24,66.56,"(69.952, 34976, 50000)"
25,67.32,"(70.32, 35160, 50000)"
26,64.63,"(70.57, 35285, 50000)"
27,65.95,"(70.622, 35311, 50000)"
28,65.47,"(70.91, 35455, 50000)"
29,63.39,"(71.024, 35512, 50000)"
30,61.71,"(71.296, 35648, 50000)"
31,70.23,"(71.796, 35898, 50000)"
32,71.43,"(71.824, 35912, 50000)"
33,68.45,"(72.054, 36027, 50000)"
34,72.92,"(72.634, 36317, 50000)"
35,70.13,"(72.734, 36367, 50000)"
36,71.38,"(72.908, 36454, 50000)"
37,68.17,"(73.232, 36616, 50000)"
38,71.16,"(73.94, 36970, 50000)"
39,65.64,"(73.702, 36851, 50000)"
40,67.75,"(74.188, 37094, 50000)"
41,68.67,"(74.588, 37294, 50000)"
42,68.35,"(74.444, 37222, 50000)"
43,72.67,"(74.606, 37303, 50000)"
44,70.2,"(75.182, 37591, 50000)"
45,72.69,"(75.314, 37657, 50000)"
46,67.53,"(75.702, 37851, 50000)"
47,73.61,"(75.624, 37812, 50000)"
48,71.58,"(75.864, 37932, 50000)"
49,74.56,"(76.274, 38137, 50000)"
50,69.42,"(76.484, 38242, 50000)"
51,74.27,"(76.816, 38408, 50000)"
52,76.24,"(77.466, 38733, 50000)"
53,70.2,"(77.44, 38720, 50000)"
54,77.58,"(77.874, 38937, 50000)"
55,75.2,"(78.166, 39083, 50000)"
56,78.14,"(78.274, 39137, 50000)"
57,75.45,"(78.958, 39479, 50000)"
58,77.14,"(78.82, 39410, 50000)"
59,74.12,"(79.574, 39787, 50000)"
60,77.28,"(80.03, 40015, 50000)"
61,75.46,"(80.16, 40080, 50000)"
62,77.39,"(80.278, 40139, 50000)"
63,75.71,"(80.704, 40352, 50000)"
64,78.06,"(81.024, 40512, 50000)"
65,80.67,"(81.36, 40680, 50000)"
66,78.15,"(81.754, 40877, 50000)"
67,81.09,"(82.322, 41161, 50000)"
68,78.03,"(82.646, 41323, 50000)"
69,79.07,"(83.014, 41507, 50000)"
70,79.89,"(83.226, 41613, 50000)"
71,82.26,"(83.994, 41997, 50000)"
72,81.68,"(84.326, 42163, 50000)"
73,83.14,"(84.696, 42348, 50000)"
74,82.29,"(85.018, 42509, 50000)"
75,83.15,"(85.526, 42763, 50000)"
76,83.43,"(86.38, 43190, 50000)"
77,85.21,"(86.552, 43276, 50000)"
78,84.1,"(87.156, 43578, 50000)"
79,84.34,"(87.468, 43734, 50000)"
80,84.3,"(88.07, 44035, 50000)"
81,85.37,"(88.3, 44150, 50000)"
82,84.97,"(89.256, 44628, 50000)"
83,86.38,"(89.688, 44844, 50000)"
84,85.99,"(90.058, 45029, 50000)"
85,86.17,"(90.562, 45281, 50000)"
86,86.61,"(91.168, 45584, 50000)"
87,87.22,"(92.188, 46094, 50000)"
88,86.75,"(92.636, 46318, 50000)"
89,88.28,"(93.052, 46526, 50000)"
90,88.12,"(93.56, 46780, 50000)"
91,88.25,"(94.004, 47002, 50000)"
92,88.41,"(94.47, 47235, 50000)"
93,89.1,"(94.776, 47388, 50000)"
94,88.99,"(95.146, 47573, 50000)"
95,89.25,"(95.418, 47709, 50000)"
96,89.12,"(95.63, 47815, 50000)"
97,89.29,"(95.988, 47994, 50000)"
98,89.16,"(96.004, 48002, 50000)"
99,89.32,"(96.094, 48047, 50000)"
