Epoch,test accuracy,training accuracy
0,24.21,"(17.872, 8936, 50000)"
1,35.94,"(29.776, 14888, 50000)"
2,41.44,"(41.524, 20762, 50000)"
3,51.64,"(49.824, 24912, 50000)"
4,56.88,"(55.586, 27793, 50000)"
5,47.09,"(60.298, 30149, 50000)"
6,57.78,"(63.652, 31826, 50000)"
7,60.26,"(65.952, 32976, 50000)"
8,62.86,"(67.252, 33626, 50000)"
9,63.5,"(68.172, 34086, 50000)"
10,59.94,"(69.582, 34791, 50000)"
11,64.19,"(71.272, 35636, 50000)"
12,55.96,"(72.24, 36120, 50000)"
13,64.93,"(73.59, 36795, 50000)"
14,68.58,"(74.576, 37288, 50000)"
15,70.56,"(74.682, 37341, 50000)"
16,63.97,"(75.838, 37919, 50000)"
17,66.44,"(75.958, 37979, 50000)"
18,65.59,"(76.62, 38310, 50000)"
19,64.01,"(77.134, 38567, 50000)"
20,74.65,"(77.366, 38683, 50000)"
21,72.14,"(78.026, 39013, 50000)"
22,66.25,"(77.916, 38958, 50000)"
23,69.16,"(78.318, 39159, 50000)"
24,56.4,"(78.288, 39144, 50000)"
25,73.63,"(78.552, 39276, 50000)"
26,69.56,"(79.032, 39516, 50000)"
27,78.32,"(79.382, 39691, 50000)"
28,66.92,"(79.536, 39768, 50000)"
29,67.09,"(79.756, 39878, 50000)"
30,72.0,"(79.962, 39981, 50000)"
31,69.39,"(80.046, 40023, 50000)"
32,68.37,"(80.56, 40280, 50000)"
33,74.36,"(80.828, 40414, 50000)"
34,68.98,"(80.892, 40446, 50000)"
35,74.26,"(80.932, 40466, 50000)"
36,74.64,"(81.028, 40514, 50000)"
37,71.76,"(81.568, 40784, 50000)"
38,71.33,"(81.734, 40867, 50000)"
39,69.88,"(82.024, 41012, 50000)"
40,70.02,"(82.322, 41161, 50000)"
41,75.47,"(82.302, 41151, 50000)"
42,77.3,"(82.596, 41298, 50000)"
43,70.66,"(82.728, 41364, 50000)"
44,77.23,"(83.358, 41679, 50000)"
45,77.04,"(83.408, 41704, 50000)"
46,79.13,"(83.672, 41836, 50000)"
47,76.71,"(83.734, 41867, 50000)"
48,81.08,"(83.98, 41990, 50000)"
49,80.35,"(84.5, 42250, 50000)"
50,80.36,"(84.836, 42418, 50000)"
51,80.67,"(84.91, 42455, 50000)"
52,76.94,"(85.536, 42768, 50000)"
53,78.52,"(85.414, 42707, 50000)"
54,77.97,"(85.746, 42873, 50000)"
55,79.05,"(85.952, 42976, 50000)"
56,82.86,"(86.352, 43176, 50000)"
57,83.84,"(86.736, 43368, 50000)"
58,82.84,"(86.93, 43465, 50000)"
59,84.34,"(87.188, 43594, 50000)"
60,82.54,"(87.58, 43790, 50000)"
61,84.67,"(87.602, 43801, 50000)"
62,84.99,"(88.3, 44150, 50000)"
63,79.72,"(88.482, 44241, 50000)"
64,83.93,"(89.01, 44505, 50000)"
65,86.29,"(89.338, 44669, 50000)"
66,86.14,"(89.778, 44889, 50000)"
67,85.87,"(90.206, 45103, 50000)"
68,85.52,"(90.172, 45086, 50000)"
69,86.89,"(90.81, 45405, 50000)"
70,86.93,"(91.198, 45599, 50000)"
71,85.39,"(91.724, 45862, 50000)"
72,84.7,"(91.932, 45966, 50000)"
73,88.81,"(92.616, 46308, 50000)"
74,86.55,"(92.962, 46481, 50000)"
75,87.22,"(93.278, 46639, 50000)"
76,89.06,"(93.738, 46869, 50000)"
77,89.76,"(94.076, 47038, 50000)"
78,89.68,"(94.758, 47379, 50000)"
79,90.54,"(95.008, 47504, 50000)"
80,89.95,"(95.608, 47804, 50000)"
81,91.12,"(96.212, 48106, 50000)"
82,91.31,"(96.604, 48302, 50000)"
83,91.51,"(97.11, 48555, 50000)"
84,90.89,"(97.616, 48808, 50000)"
85,91.73,"(97.846, 48923, 50000)"
86,92.31,"(98.472, 49236, 50000)"
87,92.33,"(98.728, 49364, 50000)"
88,92.8,"(99.02, 49510, 50000)"
89,93.21,"(99.27, 49635, 50000)"
90,93.1,"(99.42, 49710, 50000)"
91,93.45,"(99.592, 49796, 50000)"
92,93.66,"(99.732, 49866, 50000)"
93,93.72,"(99.756, 49878, 50000)"
94,93.66,"(99.824, 49912, 50000)"
95,93.73,"(99.846, 49923, 50000)"
96,93.78,"(99.854, 49927, 50000)"
97,93.75,"(99.88, 49940, 50000)"
98,93.84,"(99.888, 49944, 50000)"
99,93.91,"(99.91, 49955, 50000)"
