Epoch,test accuracy,training accuracy
0,45.6,"(36.292, 18146, 50000)"
1,54.17,"(50.274, 25137, 50000)"
2,57.02,"(55.234, 27617, 50000)"
3,60.73,"(58.554, 29277, 50000)"
4,61.73,"(61.268, 30634, 50000)"
5,63.01,"(63.248, 31624, 50000)"
6,66.22,"(64.78, 32390, 50000)"
7,67.75,"(66.576, 33288, 50000)"
8,68.15,"(67.76, 33880, 50000)"
9,69.78,"(68.912, 34456, 50000)"
10,70.39,"(69.814, 34907, 50000)"
11,70.25,"(70.738, 35369, 50000)"
12,71.47,"(71.702, 35851, 50000)"
13,72.31,"(72.528, 36264, 50000)"
14,71.06,"(73.02, 36510, 50000)"
15,72.68,"(73.84, 36920, 50000)"
16,73.93,"(74.496, 37248, 50000)"
17,73.76,"(75.008, 37504, 50000)"
18,73.66,"(75.742, 37871, 50000)"
19,74.0,"(76.128, 38064, 50000)"
20,74.45,"(76.442, 38221, 50000)"
21,74.15,"(77.052, 38526, 50000)"
22,75.73,"(77.444, 38722, 50000)"
23,75.34,"(78.122, 39061, 50000)"
24,76.19,"(78.642, 39321, 50000)"
25,76.0,"(78.538, 39269, 50000)"
26,76.13,"(79.198, 39599, 50000)"
27,77.02,"(79.542, 39771, 50000)"
28,76.86,"(79.926, 39963, 50000)"
29,76.67,"(80.326, 40163, 50000)"
30,76.72,"(80.426, 40213, 50000)"
31,77.75,"(81.04, 40520, 50000)"
32,77.93,"(81.3, 40650, 50000)"
33,77.06,"(81.69, 40845, 50000)"
34,77.99,"(81.998, 40999, 50000)"
35,77.82,"(82.314, 41157, 50000)"
36,78.35,"(82.498, 41249, 50000)"
37,78.18,"(82.816, 41408, 50000)"
38,78.55,"(83.04, 41520, 50000)"
39,78.4,"(83.41, 41705, 50000)"
40,78.36,"(83.984, 41992, 50000)"
41,79.17,"(84.216, 42108, 50000)"
42,79.03,"(84.482, 42241, 50000)"
43,79.39,"(84.706, 42353, 50000)"
44,79.51,"(85.138, 42569, 50000)"
45,79.33,"(85.206, 42603, 50000)"
46,78.99,"(85.44, 42720, 50000)"
47,79.02,"(85.61, 42805, 50000)"
48,79.15,"(86.302, 43151, 50000)"
49,79.45,"(86.374, 43187, 50000)"
50,79.81,"(86.69, 43345, 50000)"
51,79.7,"(86.892, 43446, 50000)"
52,79.64,"(87.2, 43600, 50000)"
53,79.64,"(87.542, 43771, 50000)"
54,79.1,"(87.608, 43804, 50000)"
55,79.38,"(88.06, 44030, 50000)"
56,79.67,"(88.248, 44124, 50000)"
57,79.62,"(88.372, 44186, 50000)"
58,80.03,"(88.74, 44370, 50000)"
59,79.65,"(88.836, 44418, 50000)"
60,80.17,"(89.358, 44679, 50000)"
61,79.89,"(89.718, 44859, 50000)"
62,79.98,"(89.692, 44846, 50000)"
63,80.12,"(89.998, 44999, 50000)"
64,79.92,"(90.398, 45199, 50000)"
65,80.13,"(90.35, 45175, 50000)"
66,80.1,"(90.822, 45411, 50000)"
67,80.42,"(91.052, 45526, 50000)"
68,79.86,"(91.32, 45660, 50000)"
69,80.02,"(91.276, 45638, 50000)"
70,80.43,"(91.712, 45856, 50000)"
71,80.2,"(92.05, 46025, 50000)"
72,80.05,"(92.174, 46087, 50000)"
73,79.74,"(92.438, 46219, 50000)"
74,79.9,"(92.464, 46232, 50000)"
75,80.13,"(92.782, 46391, 50000)"
76,79.97,"(93.008, 46504, 50000)"
77,79.9,"(93.38, 46690, 50000)"
78,80.02,"(93.554, 46777, 50000)"
79,80.19,"(93.612, 46806, 50000)"
80,80.12,"(94.054, 47027, 50000)"
81,79.85,"(93.984, 46992, 50000)"
82,80.17,"(94.226, 47113, 50000)"
83,80.09,"(94.3, 47150, 50000)"
84,80.32,"(94.594, 47297, 50000)"
85,80.23,"(94.618, 47309, 50000)"
86,79.94,"(94.786, 47393, 50000)"
87,80.43,"(94.858, 47429, 50000)"
88,80.18,"(94.926, 47463, 50000)"
89,80.16,"(94.99, 47495, 50000)"
90,80.4,"(95.024, 47512, 50000)"
91,79.95,"(95.202, 47601, 50000)"
92,80.29,"(95.04, 47520, 50000)"
93,80.37,"(95.15, 47575, 50000)"
94,79.96,"(95.262, 47631, 50000)"
95,80.47,"(95.452, 47726, 50000)"
96,80.26,"(95.416, 47708, 50000)"
97,80.14,"(95.39, 47695, 50000)"
98,80.39,"(95.4, 47700, 50000)"
99,80.19,"(95.548, 47774, 50000)"
