Epoch,test accuracy,training accuracy
0,32.96,"(23.708, 11854, 50000)"
1,42.5,"(36.714, 18357, 50000)"
2,47.98,"(43.61, 21805, 50000)"
3,53.15,"(49.38, 24690, 50000)"
4,57.64,"(53.458, 26729, 50000)"
5,61.2,"(57.262, 28631, 50000)"
6,63.21,"(59.694, 29847, 50000)"
7,65.24,"(62.056, 31028, 50000)"
8,65.86,"(63.732, 31866, 50000)"
9,66.07,"(65.664, 32832, 50000)"
10,68.59,"(66.854, 33427, 50000)"
11,68.76,"(68.212, 34106, 50000)"
12,70.2,"(69.606, 34803, 50000)"
13,71.5,"(70.632, 35316, 50000)"
14,72.67,"(71.662, 35831, 50000)"
15,73.08,"(72.338, 36169, 50000)"
16,73.49,"(73.378, 36689, 50000)"
17,73.92,"(74.292, 37146, 50000)"
18,75.66,"(74.846, 37423, 50000)"
19,75.56,"(75.772, 37886, 50000)"
20,75.74,"(76.206, 38103, 50000)"
21,76.2,"(77.016, 38508, 50000)"
22,76.38,"(77.484, 38742, 50000)"
23,76.7,"(78.014, 39007, 50000)"
24,77.48,"(78.694, 39347, 50000)"
25,77.01,"(79.23, 39615, 50000)"
26,77.8,"(79.478, 39739, 50000)"
27,78.07,"(80.168, 40084, 50000)"
28,78.37,"(80.52, 40260, 50000)"
29,78.43,"(80.836, 40418, 50000)"
30,79.13,"(81.398, 40699, 50000)"
31,79.02,"(81.36, 40680, 50000)"
32,79.41,"(82.39, 41195, 50000)"
33,78.9,"(82.516, 41258, 50000)"
34,79.19,"(82.85, 41425, 50000)"
35,80.2,"(83.35, 41675, 50000)"
36,80.11,"(83.558, 41779, 50000)"
37,80.24,"(83.712, 41856, 50000)"
38,80.03,"(83.894, 41947, 50000)"
39,80.47,"(84.198, 42099, 50000)"
40,80.87,"(84.57, 42285, 50000)"
41,80.8,"(84.966, 42483, 50000)"
42,80.96,"(85.198, 42599, 50000)"
43,80.99,"(85.194, 42597, 50000)"
44,81.05,"(85.728, 42864, 50000)"
45,81.02,"(85.836, 42918, 50000)"
46,81.35,"(85.942, 42971, 50000)"
47,81.55,"(86.242, 43121, 50000)"
48,81.42,"(86.558, 43279, 50000)"
49,81.33,"(86.64, 43320, 50000)"
50,81.82,"(86.904, 43452, 50000)"
51,81.76,"(87.122, 43561, 50000)"
52,81.91,"(86.964, 43482, 50000)"
53,81.98,"(87.394, 43697, 50000)"
54,82.1,"(87.712, 43856, 50000)"
55,81.88,"(87.602, 43801, 50000)"
56,82.08,"(88.046, 44023, 50000)"
57,82.08,"(88.034, 44017, 50000)"
58,82.18,"(88.222, 44111, 50000)"
59,82.22,"(88.302, 44151, 50000)"
60,82.17,"(88.674, 44337, 50000)"
61,81.9,"(88.822, 44411, 50000)"
62,82.35,"(88.816, 44408, 50000)"
63,82.33,"(88.87, 44435, 50000)"
64,82.41,"(88.928, 44464, 50000)"
65,82.39,"(89.34, 44670, 50000)"
66,82.55,"(89.398, 44699, 50000)"
67,82.56,"(89.29, 44645, 50000)"
68,82.3,"(89.672, 44836, 50000)"
69,82.28,"(89.678, 44839, 50000)"
