Epoch,test accuracy,training accuracy
0,43.89,"(32.032, 16016, 50000)"
1,50.49,"(43.91, 21955, 50000)"
2,54.49,"(50.002, 25001, 50000)"
3,57.86,"(53.788, 26894, 50000)"
4,60.04,"(57.16, 28580, 50000)"
5,62.43,"(60.108, 30054, 50000)"
6,62.42,"(62.186, 31093, 50000)"
7,65.14,"(63.904, 31952, 50000)"
8,67.21,"(65.96, 32980, 50000)"
9,67.12,"(67.538, 33769, 50000)"
10,68.46,"(69.086, 34543, 50000)"
11,69.67,"(70.266, 35133, 50000)"
12,71.19,"(71.406, 35703, 50000)"
13,72.97,"(72.548, 36274, 50000)"
14,73.67,"(73.132, 36566, 50000)"
15,74.71,"(74.354, 37177, 50000)"
16,74.47,"(75.072, 37536, 50000)"
17,75.04,"(75.832, 37916, 50000)"
18,75.24,"(76.566, 38283, 50000)"
19,75.8,"(77.294, 38647, 50000)"
20,75.79,"(77.956, 38978, 50000)"
21,76.43,"(78.26, 39130, 50000)"
22,76.86,"(79.012, 39506, 50000)"
23,77.54,"(79.518, 39759, 50000)"
24,76.95,"(79.968, 39984, 50000)"
25,77.62,"(80.694, 40347, 50000)"
26,78.16,"(80.804, 40402, 50000)"
27,78.73,"(81.342, 40671, 50000)"
28,78.89,"(81.854, 40927, 50000)"
29,78.27,"(82.186, 41093, 50000)"
30,78.62,"(82.288, 41144, 50000)"
31,78.96,"(83.29, 41645, 50000)"
32,79.25,"(83.402, 41701, 50000)"
33,79.16,"(83.918, 41959, 50000)"
34,79.68,"(84.332, 42166, 50000)"
35,79.37,"(84.494, 42247, 50000)"
36,79.44,"(84.874, 42437, 50000)"
37,79.26,"(84.882, 42441, 50000)"
38,80.09,"(85.502, 42751, 50000)"
39,79.96,"(85.908, 42954, 50000)"
40,80.75,"(85.892, 42946, 50000)"
41,80.12,"(86.406, 43203, 50000)"
42,80.57,"(86.55, 43275, 50000)"
43,80.14,"(87.09, 43545, 50000)"
44,80.24,"(87.44, 43720, 50000)"
45,80.32,"(87.758, 43879, 50000)"
46,80.56,"(88.046, 44023, 50000)"
47,80.87,"(88.156, 44078, 50000)"
48,80.85,"(88.496, 44248, 50000)"
49,80.53,"(88.812, 44406, 50000)"
50,80.76,"(89.126, 44563, 50000)"
51,80.7,"(89.252, 44626, 50000)"
52,80.7,"(89.612, 44806, 50000)"
53,80.96,"(89.618, 44809, 50000)"
54,80.5,"(89.92, 44960, 50000)"
55,80.66,"(90.052, 45026, 50000)"
56,80.75,"(90.748, 45374, 50000)"
57,80.84,"(90.892, 45446, 50000)"
58,81.09,"(90.826, 45413, 50000)"
59,80.76,"(91.18, 45590, 50000)"
60,81.16,"(91.504, 45752, 50000)"
61,81.56,"(91.65, 45825, 50000)"
62,80.94,"(92.0, 46000, 50000)"
63,81.36,"(92.1, 46050, 50000)"
64,81.24,"(92.472, 46236, 50000)"
65,81.08,"(92.708, 46354, 50000)"
66,81.11,"(92.814, 46407, 50000)"
67,81.07,"(93.244, 46622, 50000)"
68,80.49,"(93.28, 46640, 50000)"
69,81.49,"(93.43, 46715, 50000)"
70,81.43,"(93.574, 46787, 50000)"
71,81.74,"(93.912, 46956, 50000)"
72,81.65,"(93.992, 46996, 50000)"
73,81.32,"(94.096, 47048, 50000)"
74,81.73,"(94.33, 47165, 50000)"
75,81.76,"(94.42, 47210, 50000)"
76,81.53,"(94.592, 47296, 50000)"
77,81.37,"(94.708, 47354, 50000)"
78,81.54,"(94.898, 47449, 50000)"
79,81.85,"(95.042, 47521, 50000)"
80,81.81,"(95.108, 47554, 50000)"
81,81.75,"(95.204, 47602, 50000)"
82,81.67,"(95.32, 47660, 50000)"
83,81.61,"(95.448, 47724, 50000)"
84,81.7,"(95.562, 47781, 50000)"
85,81.87,"(95.634, 47817, 50000)"
86,81.71,"(95.538, 47769, 50000)"
87,81.8,"(95.67, 47835, 50000)"
88,81.8,"(95.828, 47914, 50000)"
89,81.73,"(95.932, 47966, 50000)"
90,81.96,"(95.932, 47966, 50000)"
91,81.98,"(95.762, 47881, 50000)"
92,81.67,"(96.078, 48039, 50000)"
93,81.93,"(95.97, 47985, 50000)"
94,81.85,"(95.94, 47970, 50000)"
95,82.07,"(96.012, 48006, 50000)"
96,81.74,"(95.968, 47984, 50000)"
97,82.12,"(96.206, 48103, 50000)"
98,81.85,"(96.158, 48079, 50000)"
99,81.88,"(96.178, 48089, 50000)"
