Epoch,test accuracy,training accuracy
0,31.48,"(26.012, 13006, 50000)"
1,41.33,"(37.498, 18749, 50000)"
2,46.15,"(45.496, 22748, 50000)"
3,55.66,"(51.19, 25595, 50000)"
4,56.49,"(56.922, 28461, 50000)"
5,58.65,"(60.728, 30364, 50000)"
6,61.36,"(63.7, 31850, 50000)"
7,63.75,"(65.768, 32884, 50000)"
8,68.74,"(67.632, 33816, 50000)"
9,69.85,"(69.006, 34503, 50000)"
10,71.08,"(70.202, 35101, 50000)"
11,71.25,"(71.364, 35682, 50000)"
12,73.1,"(72.292, 36146, 50000)"
13,71.53,"(72.94, 36470, 50000)"
14,75.15,"(73.662, 36831, 50000)"
15,72.29,"(74.272, 37136, 50000)"
16,72.06,"(75.062, 37531, 50000)"
17,75.37,"(75.69, 37845, 50000)"
18,71.95,"(76.276, 38138, 50000)"
19,72.13,"(76.376, 38188, 50000)"
20,74.63,"(76.698, 38349, 50000)"
21,74.09,"(77.518, 38759, 50000)"
22,72.64,"(77.852, 38926, 50000)"
23,74.45,"(77.762, 38881, 50000)"
24,74.77,"(78.518, 39259, 50000)"
25,78.34,"(78.654, 39327, 50000)"
26,77.16,"(78.906, 39453, 50000)"
27,77.36,"(79.194, 39597, 50000)"
28,77.36,"(79.898, 39949, 50000)"
29,77.53,"(80.056, 40028, 50000)"
30,79.09,"(80.6, 40300, 50000)"
31,78.99,"(81.022, 40511, 50000)"
32,79.3,"(81.05, 40525, 50000)"
33,78.19,"(81.374, 40687, 50000)"
34,80.04,"(81.422, 40711, 50000)"
35,79.27,"(81.906, 40953, 50000)"
36,78.21,"(81.838, 40919, 50000)"
37,79.65,"(82.462, 41231, 50000)"
38,80.76,"(82.608, 41304, 50000)"
39,79.59,"(82.728, 41364, 50000)"
40,81.42,"(83.166, 41583, 50000)"
41,79.85,"(83.218, 41609, 50000)"
42,78.86,"(83.178, 41589, 50000)"
43,81.36,"(83.566, 41783, 50000)"
44,81.47,"(83.69, 41845, 50000)"
45,81.21,"(83.96, 41980, 50000)"
46,81.92,"(84.274, 42137, 50000)"
47,80.49,"(84.462, 42231, 50000)"
48,82.03,"(84.636, 42318, 50000)"
49,82.39,"(84.906, 42453, 50000)"
50,79.58,"(85.164, 42582, 50000)"
51,80.21,"(85.154, 42577, 50000)"
52,79.79,"(85.524, 42762, 50000)"
53,81.88,"(86.09, 43045, 50000)"
54,81.79,"(85.81, 42905, 50000)"
55,80.55,"(85.972, 42986, 50000)"
56,82.29,"(86.178, 43089, 50000)"
57,82.25,"(86.586, 43293, 50000)"
58,82.38,"(86.524, 43262, 50000)"
59,82.71,"(87.026, 43513, 50000)"
60,83.2,"(87.332, 43666, 50000)"
61,82.81,"(87.36, 43680, 50000)"
62,82.63,"(87.514, 43757, 50000)"
63,82.96,"(87.856, 43928, 50000)"
64,82.94,"(88.312, 44156, 50000)"
65,83.36,"(88.476, 44238, 50000)"
66,83.31,"(88.676, 44338, 50000)"
67,83.11,"(88.958, 44479, 50000)"
68,83.06,"(89.134, 44567, 50000)"
69,82.8,"(89.328, 44664, 50000)"
70,83.46,"(89.736, 44868, 50000)"
71,83.68,"(89.844, 44922, 50000)"
72,83.88,"(90.136, 45068, 50000)"
73,83.87,"(90.484, 45242, 50000)"
74,83.8,"(90.856, 45428, 50000)"
75,83.59,"(90.97, 45485, 50000)"
76,83.66,"(91.114, 45557, 50000)"
77,83.89,"(91.274, 45637, 50000)"
78,84.33,"(91.54, 45770, 50000)"
79,84.19,"(91.778, 45889, 50000)"
80,84.31,"(92.252, 46126, 50000)"
81,84.59,"(92.52, 46260, 50000)"
82,84.55,"(92.59, 46295, 50000)"
83,84.38,"(92.772, 46386, 50000)"
84,84.86,"(92.998, 46499, 50000)"
85,84.57,"(93.112, 46556, 50000)"
86,85.03,"(93.59, 46795, 50000)"
87,84.89,"(93.75, 46875, 50000)"
88,84.93,"(93.804, 46902, 50000)"
89,84.94,"(94.014, 47007, 50000)"
90,84.98,"(94.152, 47076, 50000)"
91,85.1,"(94.128, 47064, 50000)"
92,85.16,"(94.274, 47137, 50000)"
93,85.08,"(94.306, 47153, 50000)"
94,84.86,"(94.548, 47274, 50000)"
95,85.2,"(94.562, 47281, 50000)"
96,85.21,"(94.722, 47361, 50000)"
97,85.15,"(94.532, 47266, 50000)"
98,85.23,"(94.798, 47399, 50000)"
99,85.04,"(94.66, 47330, 50000)"
