Epoch,test accuracy,training accuracy
0,43.89,"(33.908, 16954, 50000)"
1,55.18,"(52.168, 26084, 50000)"
2,64.28,"(63.988, 31994, 50000)"
3,70.41,"(70.46, 35230, 50000)"
4,72.72,"(73.854, 36927, 50000)"
5,74.66,"(76.826, 38413, 50000)"
6,76.23,"(78.62, 39310, 50000)"
7,77.82,"(79.602, 39801, 50000)"
8,77.72,"(81.026, 40513, 50000)"
9,77.41,"(81.724, 40862, 50000)"
10,79.45,"(82.048, 41024, 50000)"
11,75.11,"(82.796, 41398, 50000)"
12,82.46,"(83.606, 41803, 50000)"
13,75.93,"(83.868, 41934, 50000)"
14,78.61,"(84.276, 42138, 50000)"
15,79.81,"(84.598, 42299, 50000)"
16,80.14,"(84.968, 42484, 50000)"
17,81.52,"(85.12, 42560, 50000)"
18,78.03,"(85.566, 42783, 50000)"
19,82.7,"(85.884, 42942, 50000)"
20,82.14,"(86.116, 43058, 50000)"
21,80.57,"(86.352, 43176, 50000)"
22,78.17,"(86.632, 43316, 50000)"
23,84.05,"(86.858, 43429, 50000)"
24,85.41,"(86.986, 43493, 50000)"
25,82.21,"(87.286, 43643, 50000)"
26,83.17,"(87.692, 43846, 50000)"
27,83.41,"(87.596, 43798, 50000)"
28,82.99,"(87.86, 43930, 50000)"
29,81.46,"(88.398, 44199, 50000)"
30,85.36,"(88.208, 44104, 50000)"
31,82.71,"(88.688, 44344, 50000)"
32,83.52,"(88.878, 44439, 50000)"
33,83.35,"(89.224, 44612, 50000)"
34,83.57,"(89.21, 44605, 50000)"
35,85.99,"(89.784, 44892, 50000)"
36,85.78,"(89.806, 44903, 50000)"
37,84.92,"(89.688, 44844, 50000)"
38,84.92,"(90.092, 45046, 50000)"
39,85.47,"(90.328, 45164, 50000)"
40,85.06,"(90.328, 45164, 50000)"
41,84.15,"(90.752, 45376, 50000)"
42,84.65,"(90.872, 45436, 50000)"
43,86.28,"(91.132, 45566, 50000)"
44,85.43,"(91.116, 45558, 50000)"
45,87.6,"(91.282, 45641, 50000)"
46,84.82,"(91.806, 45903, 50000)"
47,86.76,"(91.886, 45943, 50000)"
48,87.53,"(91.98, 45990, 50000)"
49,84.76,"(92.182, 46091, 50000)"
50,88.27,"(92.402, 46201, 50000)"
51,86.73,"(92.734, 46367, 50000)"
52,87.21,"(92.97, 46485, 50000)"
53,86.15,"(93.102, 46551, 50000)"
54,87.24,"(93.28, 46640, 50000)"
55,88.53,"(93.576, 46788, 50000)"
56,87.8,"(93.852, 46926, 50000)"
57,88.83,"(94.162, 47081, 50000)"
58,88.02,"(94.348, 47174, 50000)"
59,87.81,"(94.336, 47168, 50000)"
60,89.68,"(94.754, 47377, 50000)"
61,88.91,"(95.032, 47516, 50000)"
62,89.02,"(95.196, 47598, 50000)"
63,88.83,"(95.62, 47810, 50000)"
64,89.82,"(95.456, 47728, 50000)"
65,89.38,"(95.694, 47847, 50000)"
66,90.03,"(96.066, 48033, 50000)"
67,90.23,"(96.588, 48294, 50000)"
68,90.28,"(96.598, 48299, 50000)"
69,90.52,"(97.024, 48512, 50000)"
70,90.6,"(97.116, 48558, 50000)"
71,90.5,"(97.276, 48638, 50000)"
72,90.0,"(97.392, 48696, 50000)"
73,90.77,"(97.724, 48862, 50000)"
74,91.24,"(98.032, 49016, 50000)"
75,91.01,"(98.222, 49111, 50000)"
76,90.81,"(98.356, 49178, 50000)"
77,91.2,"(98.414, 49207, 50000)"
78,91.46,"(98.724, 49362, 50000)"
79,91.94,"(98.95, 49475, 50000)"
80,91.98,"(99.046, 49523, 50000)"
81,92.41,"(99.162, 49581, 50000)"
82,92.45,"(99.41, 49705, 50000)"
83,92.11,"(99.464, 49732, 50000)"
84,92.43,"(99.508, 49754, 50000)"
85,92.75,"(99.578, 49789, 50000)"
86,92.83,"(99.66, 49830, 50000)"
87,92.85,"(99.742, 49871, 50000)"
88,92.95,"(99.798, 49899, 50000)"
89,93.0,"(99.826, 49913, 50000)"
90,92.98,"(99.832, 49916, 50000)"
91,93.01,"(99.856, 49928, 50000)"
92,93.17,"(99.886, 49943, 50000)"
93,93.19,"(99.93, 49965, 50000)"
94,93.31,"(99.89, 49945, 50000)"
95,93.21,"(99.908, 49954, 50000)"
96,93.19,"(99.908, 49954, 50000)"
97,93.19,"(99.91, 49955, 50000)"
98,93.29,"(99.918, 49959, 50000)"
99,93.27,"(99.902, 49951, 50000)"
