Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,34589942400.0,42.230411529541016,19.66,41.9909782409668,19.25
0,44962160160.0,7.245558261871338,36.08,7.146693706512451,33.81
10,148684337760.0,3.7889530658721924,89.22,4.636610507965088,81.95
20,252406515360.0,4.643671035766602,91.98,7.680148124694824,84.67
30,356128692960.0,2.6412854194641113,96.16,5.861263751983643,88.99
40,459850870560.0,2.5815060138702393,97.68,9.016095161437988,89.72
50,563573048160.0,1.980408787727356,98.24,4.278060436248779,90.82
60,667295225760.0,0.9014893770217896,98.7,6.218114376068115,91.03
70,771017403360.0,1.1239262819290161,99.04,3.8834280967712402,91.38
80,874739580960.0,1.211989164352417,99.4,4.280012607574463,91.59
90,978461758560.0,0.6664212942123413,99.48,4.9728007316589355,91.76
100,1071811718400.0,0.48841410875320435,99.4,4.752365589141846,91.81
