Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,99653680.0,0.619654655456543,9.699922429717844e-07,43.02,0.5963404774665833,1.4883902395013138e-06,46.34
0,3089264080.0,0.4994133412837982,1.0474290093043237e-06,57.86,0.4885527491569519,1.4408187780645676e-06,59.89
10,32985368080.0,0.21912279725074768,6.809201522628427e-07,88.0,0.2433815896511078,9.113601322496834e-07,86.13
20,62881472080.0,0.21566326916217804,7.679516897951544e-07,88.26,0.23830920457839966,9.068000395018316e-07,86.45
30,92777576080.0,0.20751912891864777,5.994940579512331e-07,88.8,0.2315845787525177,9.157791964753415e-07,86.56
40,122673680080.0,0.1908656656742096,8.851386610331247e-07,89.28,0.21743281185626984,1.2243042419868289e-06,86.92
50,152569784080.0,0.1764470487833023,1.3025494354224065e-06,89.44,0.20241282880306244,1.8515169131205766e-06,87.1
60,182465888080.0,0.17451734840869904,1.940778702191892e-06,89.34,0.19774693250656128,1.9863869056280237e-06,87.15
70,212361992080.0,0.16550077497959137,1.468073605792597e-06,89.36,0.19644276797771454,2.2163778794492828e-06,87.25
80,242258096080.0,0.14537790417671204,2.570652668509865e-06,90.34,0.1783946305513382,3.2433599699288607e-06,87.42
90,272154200080.0,0.13120144605636597,2.6980835627909983e-06,90.62,0.17003728449344635,4.472549335332587e-06,87.72
