Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105555808.0,0.7421227097511292,1.3317368257048656e-06,56.56,0.677349328994751,1.0637910463628941e-06,60.11
0,3272230048.0,0.5779463648796082,9.233648370354786e-07,68.96,0.5241600275039673,8.368644444090023e-07,70.77
10,34938972448.0,0.2342981994152069,4.879298671767174e-07,92.16,0.24480101466178894,5.102247087052092e-07,88.24
20,66605714848.0,0.2294531613588333,5.167971153241524e-07,91.44,0.23802193999290466,5.190210004002438e-07,88.36
30,98272457248.0,0.2159423679113388,5.58825433927268e-07,91.38,0.22874587774276733,5.640113158733584e-07,88.47
40,129939199648.0,0.19341158866882324,8.048201607380179e-07,91.98,0.20336048305034637,8.645937441542628e-07,88.37
50,161605942048.0,0.16959364712238312,1.521821445749083e-06,92.06,0.18409207463264465,1.3188932825869415e-06,88.49
60,193272684448.0,0.16511210799217224,1.1123580634375685e-06,92.4,0.18165796995162964,1.4070687939238269e-06,88.49
70,224939426848.0,0.160547137260437,1.5008714626674191e-06,92.16,0.1766015738248825,1.5433178077728371e-06,88.51
80,256606169248.0,0.13962863385677338,2.0951033548044506e-06,91.92,0.15511919558048248,2.4260255031549605e-06,88.67
90,288272911648.0,0.1260319948196411,2.677999418665422e-06,92.68,0.14391154050827026,3.4486999993532663e-06,88.98
