Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,90161872.0,0.6376157999038696,1.1503052519401535e-06,32.42,0.6135457158088684,1.6017195321182953e-06,34.56
0,2795018032.0,0.5294071435928345,1.0916146493400447e-06,39.98,0.5021883249282837,1.5969058040354867e-06,42.66
10,29843579632.0,0.2284603863954544,1.1025609865100705e-06,74.7,0.2436126321554184,1.3454616691888077e-06,75.85
20,56892141232.0,0.22476492822170258,9.518736305835773e-07,75.76,0.2367977499961853,1.3546482477977406e-06,76.3
30,83940702832.0,0.22027714550495148,1.2448964525901829e-06,76.36,0.23198923468589783,1.4427316727960715e-06,77.14
40,110989264432.0,0.200203076004982,1.7255476905120304e-06,78.42,0.22230763733386993,2.3093132313078968e-06,78.41
50,138037826032.0,0.18421974778175354,2.838475438693422e-06,79.42,0.2118905931711197,3.5642453894979553e-06,78.96
60,165086387632.0,0.17811985313892365,3.7646339023922337e-06,79.58,0.20937411487102509,3.914220997103257e-06,79.18
70,192134949232.0,0.17137561738491058,3.8260745895968284e-06,79.26,0.2068827599287033,4.416099272930296e-06,79.38
80,219183510832.0,0.15179607272148132,5.2637356020568404e-06,80.82,0.20175865292549133,6.4707419369369745e-06,80.2
90,246232072432.0,0.1403217762708664,6.857165317342151e-06,82.18,0.18162758648395538,8.628579962532967e-06,81.03
