Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,21.48796272277832,64.8,23.34587860107422,45.35
0,25147112160.0,3.6840362548828125,97.2,4.231506824493408,68.45
10,276618233760.0,0.7813087105751038,99.66,2.453298330307007,71.46
20,528089355360.0,0.5046681761741638,99.76,2.394575595855713,71.86
30,779560476960.0,0.4075021743774414,99.74,2.431461811065674,71.96
40,1031031598560.0,0.33373457193374634,99.8,2.4312708377838135,72.08
50,1282502720160.0,0.28125128149986267,99.76,2.4708008766174316,72.14
60,1533973841760.0,0.252700537443161,99.84,2.543003559112549,72.28
70,1785444963360.0,0.25159719586372375,99.86,2.50443434715271,72.16
80,2036916084960.0,0.24601519107818604,99.9,2.5738067626953125,72.25
90,2288387206560.0,0.20383872091770172,99.84,2.591609477996826,72.22
100,2514711216000.0,0.2119481861591339,99.86,2.6189045906066895,72.22
