Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,152561680.0,0.554794430732727,1.8187399746238953e-06,81.3,0.5853298306465149,1.9379774585104315e-06,79.14
0,4729412080.0,0.4051145911216736,1.4088608395468327e-06,88.38,0.4260934889316559,1.5942709978844505e-06,85.51
10,50497916080.0,0.18868015706539154,1.213377572639729e-06,94.3,0.21451114118099213,1.2842971273130388e-06,90.55
20,96266420080.0,0.17598168551921844,1.1556472827578546e-06,94.38,0.20440347492694855,1.3199102113503614e-06,90.59
30,142034924080.0,0.1655174195766449,1.252713218491408e-06,94.76,0.19498825073242188,1.4474055660684826e-06,90.74
40,187803428080.0,0.13474677503108978,2.483071284586913e-06,94.46,0.16143827140331268,2.2064386939746328e-06,90.88
50,233571932080.0,0.114622563123703,2.8933789053553483e-06,94.78,0.15017975866794586,3.024020998054766e-06,91.03
60,279340436080.0,0.1089830994606018,3.0762544156459626e-06,95.14,0.14735907316207886,3.18487104777887e-06,91.06
70,325108940080.0,0.10876006633043289,3.5963232676294865e-06,94.76,0.1391761302947998,3.4640791000128957e-06,91.15
80,370877444080.0,0.09092752635478973,3.8895627767487895e-06,95.68,0.1329531967639923,4.534017534751911e-06,91.27
90,416645948080.0,0.0851307064294815,5.626530310109956e-06,95.34,0.12445542961359024,5.483657787408447e-06,91.52
