Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,119036800.0,0.48735949397087097,8.672253670738428e-07,81.14,0.46171483397483826,8.287403261419968e-07,79.8
0,3690140800.0,0.4595402777194977,8.144156709022354e-07,84.24,0.43768033385276794,8.142231990859727e-07,82.61
10,39401180800.0,0.25748056173324585,5.866281185262778e-07,94.96,0.25055426359176636,6.524994091705594e-07,90.94
20,75112220800.0,0.24152915179729462,4.169330338754662e-07,95.1,0.23685620725154877,6.634882083744742e-07,90.86
30,110823260800.0,0.22310201823711395,6.212615062395344e-07,94.8,0.2198786437511444,6.950874649191974e-07,90.75
40,146534300800.0,0.1949758380651474,9.988003739636042e-07,95.12,0.19519877433776855,9.501042086412781e-07,90.65
50,182245340800.0,0.1781998872756958,1.2666441762121394e-06,94.4,0.17732684314250946,1.4874352700644522e-06,90.49
60,217956380800.0,0.17696700990200043,1.3825730320604634e-06,94.28,0.17356552183628082,1.5925691059237579e-06,90.51
70,253667420800.0,0.16909559071063995,1.962393071153201e-06,94.12,0.16795335710048676,1.8284806628798833e-06,90.46
80,289378460800.0,0.1422286182641983,2.7792136734205997e-06,94.22,0.15432798862457275,2.9110155992384534e-06,90.37
90,325089500800.0,0.12185920029878616,3.351845180077362e-06,93.78,0.13716155290603638,4.12320423492929e-06,90.36
