Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Final test accuracy
10,30.3488888865153,33.42222221950955,38.508888886854386,46.9666666659885,62.85333332790798,73.1199999891493,90.40888888617621,96.29777777642144,99.45555554877387,86.77111110568576,39.32222222222222,36.39111111111111,39.29999999593099,62.2577777730306,99.98666666666666,99.99333333333334,29.43,31.27,34.81,43.93,62.96,71.73,85.72,90.09,92.57,81.43,31.77,33.18,36.48,46.16,93.39,93.68,93.77
11,30.226666663953992,32.931111109754774,38.084444439697265,45.18222221679687,61.98666665717231,72.12222221137152,89.84222221679687,96.23111110297309,99.54444444444445,84.45555554470486,38.642222217475044,37.42,39.74444444037543,56.71111110297309,99.9888888888889,99.99111111111111,30.97,33.26,38.16,48.93,63.08,71.4,85.53,90.08,92.6,84.22,32.62,30.66,32.68,56.38,93.4,93.66,93.77
12,30.635555554538303,33.671111109754776,38.70666666531033,46.33777777777778,62.22444444173177,72.61333332655165,90.11111110975477,96.2577777709961,99.48,87.66666665852864,37.87333333129883,34.026666664971245,35.75333333062066,58.90666666327582,99.9888888888889,99.99333333333334,29.23,30.26,34.01,41.51,62.24,70.93,86.08,90.54,92.72,72.83,37.6,30.38,31.67,52.03,93.45,93.65,93.77
13,30.175555554877388,32.988888888210724,37.70888888753255,45.77111111043294,62.28444443630642,72.30666666395399,90.15999999457465,96.54444444308811,99.5,84.1377777750651,39.37111111043294,36.14444444240994,38.84222221679688,57.088888882107206,99.98666666666666,99.99111111111111,30.49,31.87,36.16,45.56,62.95,71.85,85.44,90.04,92.53,84.92,36.25,31.78,35.12,53.64,93.39,93.63,93.77
14,30.45555555419922,33.27555555216471,37.88222221815321,45.30666666259766,62.31555555691189,72.26666665717231,90.0822222181532,96.07111110432943,99.48444443766276,85.2155555501302,39.539999997965495,36.09999999660916,37.959999996609156,59.5111111070421,99.9888888888889,99.99333333333334,30.4,31.85,37.39,47.25,62.11,70.67,85.78,90.47,92.65,82.11,35.59,30.24,31.21,53.43,93.5,93.66,93.77
15,30.617777776760526,33.308888887532554,38.864444439019096,46.93333333062066,62.64666666191949,72.8577777709961,90.26888888346355,96.27999999864366,99.50222222086589,86.75333332926432,38.0422222205268,35.67999999932183,38.07999999593099,58.1777777730306,99.97777777777777,99.98444444444445,27.76,30.01,32.23,39.86,57.81,66.9,84.04,90.49,92.67,73.83,35.9,39.78,43.39,52.18,93.54,93.64,93.77
16,30.457777775065104,33.31777777438693,38.21777777370877,45.85111110568577,62.1511111070421,71.88222221544054,89.78666666666666,96.20444443630642,99.46888888210721,85.13333332383898,39.23555555555556,37.85333333299425,40.775555555555556,56.671111109754776,99.97777777777777,99.98222222222222,29.12,30.7,35.37,45.66,61.13,70.61,85.78,90.51,92.74,82.79,36.57,32.48,35.01,51.64,93.51,93.68,93.77
17,30.282222220187716,33.19555555284288,38.42666666531033,46.22222222018772,62.68666666531033,72.6555555460612,90.29555554470487,96.44222221950955,99.51555555555555,87.35999999050564,38.973333333333336,36.83111111043294,39.153333332655166,60.188888886176215,99.9888888888889,99.99111111111111,29.91,31.56,34.05,41.05,59.43,68.28,84.89,90.35,92.63,74.59,29.88,29.54,29.55,36.81,93.44,93.63,93.77
18,30.544444444444444,33.39555555555555,38.0266666659885,45.63333333333333,62.14666666056315,72.17333333197699,89.83111110839843,96.15777777099609,99.4888888888889,82.97111110026042,35.29777777235243,33.23777777608235,34.45999999932183,54.691111106363934,99.98222222222222,99.99333333333334,30.9,33.16,39.83,46.07,62.5,71.48,85.94,90.31,92.76,85.51,51.46,37.35,46.24,51.31,93.52,93.66,93.77
19,30.675555554199217,33.979999994574655,39.124444439697264,45.9377777750651,61.802222219509545,71.80444443359374,90.0177777750651,96.27999999321831,99.52666666666667,86.26222222222222,40.62888888821072,35.63111111043294,37.56888888821072,58.70222221747505,99.99111111111111,99.99111111111111,29.64,31.15,35.82,46.25,63.6,72.63,86.19,90.2,92.6,82.6,30.83,30.23,31.29,54.66,93.43,93.64,93.77
20,30.60666666531033,33.36888888888889,38.48,46.777777775065104,62.78666666259765,72.73333332790799,90.26666665852865,96.18666665988498,99.48,85.82888888346355,38.059999995252824,35.90888888346354,38.66444443969726,59.453333327907984,99.97777777777777,99.9888888888889,29.21,31.99,34.83,43.3,60.85,70.58,85.36,90.13,92.58,79.85,33.32,31.7,35.51,52.58,93.45,93.57,93.77
21,30.746666666666666,33.82666666666667,38.819999997287326,46.65111111043294,62.43333332926432,72.51777777913412,90.11333333333333,96.29999999050564,99.5,86.86666666531033,37.713333331977,35.67555555284288,38.19333332994249,57.83999999525282,99.98,99.98222222222222,28.55,31.14,34.32,44.3,62.08,71.14,85.8,90.39,92.68,79.81,32.41,30.36,30.25,41.99,93.46,93.63,93.77
22,30.917777775065105,33.79555555419922,38.986666666666665,46.933333331298826,62.45555554877387,72.46888888075087,90.20222221815321,96.27333332519531,99.49555555555555,86.28222221544054,37.824444439019096,34.60444443969727,36.70888888481988,57.593333327907985,99.98444444444445,99.98666666666666,29.09,30.89,35.58,44.4,61.58,70.55,85.67,90.45,92.69,80.34,33.18,34.18,38.68,50.91,93.49,93.63,93.77
23,30.275555554538304,33.175555554877384,37.846666663275826,44.48222221747504,61.83111110975477,71.91777776828341,89.89555555419922,96.0577777750651,99.4,84.17999999593098,36.98888888685438,35.80888888617621,38.99555555216472,54.89111110839844,99.98222222222222,99.98,31.09,32.87,39.21,48.92,62.66,71.16,85.74,90.55,92.75,84.38,44.71,31.35,35.91,52.89,93.51,93.6,93.77
24,30.84222221883138,33.57333332858615,38.9977777750651,47.40666666191949,62.46666666531033,72.62888888075086,90.27999999321831,96.34222222086589,99.51333333333334,86.2155555501302,37.873333327907986,33.899999997965494,37.213333331977,58.56444444173177,99.99777777777778,99.99333333333334,30.35,32.37,36.22,44.34,59.66,69.4,85.4,90.44,92.73,81.22,46.09,36.58,41.24,61.19,93.52,93.72,93.77
25,30.422222220865887,33.21555555487739,38.20444444240994,46.062222220187714,62.168888882785375,72.2155555460612,90.01999999457465,96.29555555419923,99.53555555555556,84.96888888346353,38.7444444410536,35.266666664293076,37.29999999830458,59.21111110636393,99.98222222222222,99.98222222222222,29.18,32.18,36.92,47.49,63.65,72.57,86.03,90.08,92.6,87.17,38.85,31.62,33.5,60.53,93.45,93.67,93.77
26,30.477777776082355,33.42444444274902,38.39555555555555,45.95999999864366,62.513333331976995,72.35333332790799,90.09999998914931,96.31333332519532,99.51333333333334,84.74222221679688,38.51999999830458,35.313333332316084,37.21999999898275,58.89111111111111,99.9888888888889,99.99333333333334,30.25,32.37,36.75,45.71,62.36,71.71,85.36,90.06,92.6,88.27,31.79,31.0,33.47,48.27,93.51,93.64,93.77
27,30.61999999762641,33.87555555555556,38.979999994574655,46.882222222222225,62.53999999457465,72.53333333333333,90.15777776828342,96.36666666666666,99.52666665988498,86.8577777750651,39.144444444444446,35.60444444444445,38.16888888888889,60.5911111070421,99.98666666666666,99.99333333333334,28.76,30.59,33.52,43.26,63.23,71.93,85.81,89.94,92.53,80.38,30.37,30.09,31.19,49.66,93.4,93.71,93.77
28,30.7666666659885,33.33555555555556,38.19555555419922,45.75777777642144,62.33111110839844,72.76666666666667,90.10444443359376,96.2977777750651,99.45555554877387,85.63333333333334,37.9244444410536,35.9222222205268,38.2355555545383,58.46222221883138,99.99555555555555,99.9888888888889,29.49,31.3,35.44,44.67,62.53,71.06,86.03,90.16,92.66,80.19,44.2,36.04,38.56,56.72,93.44,93.63,93.77
29,30.688888886176215,33.41777777608236,38.83999999660916,46.817777775743274,62.64888888414171,72.56222221815321,90.41555555284287,96.3644444430881,99.49777777777778,84.94222221950955,37.88666666463216,35.2844444390191,37.791111110432944,55.47555555013021,99.96444444444444,99.97555555555556,30.19,32.12,36.04,44.46,60.93,70.33,85.75,90.46,92.66,82.16,42.2,37.48,44.66,61.52,93.56,93.63,93.77
30,30.488888885498046,33.43777777709961,38.568888888888885,46.15111110975477,62.44666666056315,72.2711111029731,90.18222221272786,96.45111110975478,99.52888888888889,85.35333332655165,40.91999999762641,35.83555555318197,37.3088888865153,60.16666666395399,99.9888888888889,99.99111111111111,30.2,32.18,36.38,45.85,62.64,71.52,86.01,90.15,92.65,85.7,31.64,29.6,29.6,51.42,93.49,93.62,93.77
31,30.6,33.45999999457465,38.27555555080838,46.13777777438693,62.04444443630642,71.89333332383897,90.2199999891493,96.3577777750651,99.51333333333334,83.32444443630642,36.557777774386935,34.40222221950955,35.96444444173177,57.777777775065104,99.98222222222222,99.98666666666666,29.78,31.87,35.65,44.83,62.76,73.1,85.89,89.8,92.56,88.65,31.4,31.6,35.0,58.22,93.48,93.67,93.77
32,30.855555553860135,33.76,38.51555555216471,46.2399999979655,62.65777777642144,72.76222221544054,90.35111110839844,96.24666665988498,99.48222222222222,87.13111110839844,38.28888888346354,36.58666666395399,39.36,59.2444444410536,99.99555555555555,99.99777777777778,30.73,32.2,37.28,43.51,60.85,70.39,85.88,90.48,92.71,80.17,38.66,35.72,38.3,52.75,93.49,93.66,93.77
33,30.877777776760524,33.913333332655164,39.19999999728733,46.9844444390191,62.31555555148655,72.55999999864366,90.11333332383897,96.32444444308811,99.58222222222223,85.90444444444445,37.5599999979655,34.68888888753255,36.92222221883138,60.151111100260415,99.98222222222222,99.98666666666666,29.22,31.11,35.9,46.16,63.35,72.34,85.83,90.29,92.61,86.2,44.89,37.49,40.32,69.52,93.43,93.66,93.77
34,30.771111109754774,33.693333333333335,38.63777777438693,47.342222220187715,62.431111109754774,72.58888888888889,90.21999999593099,96.34888888617621,99.51777777777778,86.74222221408421,39.37111111111111,34.746666662597654,37.63333333129883,59.19555555080838,99.99111111111111,99.99333333333334,29.21,31.47,34.55,43.25,61.55,70.68,85.44,90.2,92.64,82.16,35.27,35.24,34.62,49.25,93.44,93.63,93.77
35,30.59777777540419,33.41555555352105,38.155555552164714,46.47999999864366,62.14444444037544,72.11777776828342,89.9355555460612,96.39555554877387,99.493333331977,85.53555554470486,35.693333327907986,34.47111110839844,36.873333332655164,58.457777770996096,99.98444444444445,99.98666666666666,28.24,30.48,35.07,44.23,61.87,72.22,86.44,90.33,92.65,86.28,49.29,39.22,45.14,64.9,93.47,93.65,93.77
36,30.52444444173177,33.459999996609156,38.771111110093855,46.77999999593099,62.41555554945204,72.60444443630642,90.16666666259766,96.49555555555555,99.50888888888889,87.08222221544054,38.644444443766275,34.446666665988495,36.52666666463216,59.07555554877387,99.98666666666666,99.98444444444445,28.54,30.64,33.08,44.08,62.16,70.99,86.12,90.03,92.59,80.56,32.7,33.33,39.42,60.43,93.42,93.66,93.77
37,30.277777775065104,32.899999997965494,37.588888885498044,44.64222222154405,62.03333332655165,72.22666666531033,90.25555555013021,96.23111110432943,99.44444444444444,85.23111110297309,38.87333332994249,35.04888888753255,38.333333331976995,62.366666665310326,99.99111111111111,99.99333333333334,30.57,32.78,38.44,48.49,63.41,71.9,86.09,90.34,92.63,85.17,37.57,29.86,29.8,59.02,93.47,93.61,93.77
38,30.793333333333333,33.87111110568576,38.57555555013021,45.499999998643666,62.05111110432943,72.25777777642143,90.20222221137153,96.27555555284289,99.5044444430881,85.32888888481988,39.44888888549805,34.92444444173177,36.90888888481988,55.43333332926432,99.9888888888889,99.9888888888889,28.56,30.79,34.08,44.03,60.17,69.37,84.79,90.54,92.67,79.18,34.72,34.8,34.57,45.62,93.48,93.64,93.77
39,30.486666663953994,33.44222222222222,38.155555552164714,46.315555554877385,62.07999999050564,72.08666665581597,89.86888887803819,96.33777777642145,99.46666666666667,84.85111110026041,39.23999999932183,36.31111111111111,38.75555555555555,57.226666660563154,99.98222222222222,99.99111111111111,30.3,32.88,37.3,46.83,62.92,71.93,85.78,90.14,92.61,86.98,30.56,30.87,32.86,50.08,93.43,93.59,93.77
40,30.646666665649413,33.68222222086589,38.46888888888889,46.49555555352105,62.14222222086588,72.18666666531033,90.10666665988498,96.25555555148655,99.45333332655164,83.90888887939452,37.03333333333333,34.926666663953995,37.26888888888889,55.853333323838974,99.97555555555556,99.97555555555556,30.38,33.03,37.1,45.7,62.83,71.75,85.68,90.0,92.6,88.61,37.77,33.69,38.02,62.52,93.44,93.64,93.77
41,30.702222220187718,33.446666661241316,38.2577777750651,46.04444444308811,62.35777777913412,72.64,90.32666665717231,96.47333332655165,99.52222222222223,87.20666665852865,39.271111107720266,34.73555555216471,37.0377777750651,61.31111110568576,99.99111111111111,99.99333333333334,29.16,31.25,34.76,44.16,61.55,70.95,85.86,90.33,92.64,79.09,33.34,33.0,35.38,50.29,93.47,93.62,93.77
42,30.584444441053602,33.75777777642144,38.74,46.71777777438694,62.49777777235243,72.63333333062066,90.34666665988499,96.19999999050565,99.50222222222222,86.46666666395399,37.45333333231608,35.328888887871635,37.31555555284288,58.14666666666667,99.99111111111111,99.99111111111111,30.33,32.66,36.52,45.27,60.35,69.09,84.72,90.55,92.72,80.57,30.02,30.34,31.44,42.07,93.45,93.6,93.77
43,30.51333333062066,33.079999997965494,37.891111109076604,44.81777777438693,61.54666666124132,71.68222221272786,89.80888887803819,96.29111110975478,99.47333333333333,84.50444443630643,36.73111111111111,34.73333333197699,37.51111110907661,58.72444443766276,99.98,99.9888888888889,31.22,32.81,36.87,45.26,62.95,71.83,85.59,89.7,92.55,89.15,42.2,37.48,43.53,64.51,93.45,93.65,93.77
44,30.593333332655163,33.43333332926432,37.97999999728733,45.48222221747504,61.435555546061195,71.60888888210721,89.59777776692708,96.27999999864366,99.51333332655165,84.88444444173177,37.54888888346354,35.4644444390191,37.7911111090766,58.177777770996094,99.9888888888889,99.98444444444445,28.86,31.22,34.0,41.9,63.76,73.06,86.36,89.84,92.58,86.74,45.77,39.86,44.79,73.77,93.43,93.71,93.77
45,30.684444444444445,33.28222222018772,38.55111110975477,47.01333332926432,62.808888882785375,73.17111110161676,90.53999999321832,96.34888888075086,99.50444443766276,86.95555555284288,41.15999999796549,36.59999999864366,39.1777777750651,63.58222222018772,99.97555555555556,99.98222222222222,29.83,31.34,36.22,45.97,62.09,71.26,85.48,90.5,92.67,83.82,37.51,30.91,35.8,48.58,93.53,93.61,93.77
46,30.753333332316082,33.51777777574327,38.797777773030596,47.11777777235243,62.29333332655165,72.39111110026042,89.98666665581597,96.4177777750651,99.50666666666666,86.5355555460612,37.25111110636393,34.55555555013021,36.82222221883138,58.67555555284288,99.9888888888889,99.9888888888889,29.43,31.8,35.6,46.02,61.95,71.1,85.95,90.35,92.64,85.97,37.62,34.82,37.8,59.61,93.52,93.57,93.77
47,31.279999997965493,34.26444444240994,39.54666666463216,47.97333332790799,62.72444443834093,73.03111110161676,90.46888888346353,96.43555555284289,99.56666666666666,86.83999999728732,36.8977777730306,34.09777777235243,36.553333327907986,57.757777777777775,99.98666666666666,99.99333333333334,28.36,30.42,33.61,41.7,61.05,70.21,85.5,90.44,92.68,78.46,36.82,32.55,32.73,48.43,93.48,93.61,93.77
48,30.624444442749024,33.10666666531033,37.95111110907661,45.93111110636393,61.90222222086589,72.07555554741754,89.99333332383898,96.38888888210721,99.49777777777778,84.74222221950954,38.87999999796549,35.319999996609155,36.87333333062066,59.56444444173177,99.99111111111111,99.99333333333334,30.44,31.89,36.29,47.25,63.8,72.31,86.22,90.21,92.62,82.46,35.41,29.95,30.61,53.6,93.41,93.64,93.77
49,30.793333331976996,33.471111105685765,38.78666666191949,46.84888888617621,62.39111111246745,72.63333333333334,89.99777776692709,96.2288888821072,99.53333332655166,86.126666663954,38.14666666191949,36.51999999660916,37.364444444444445,59.34222221883138,99.98222222222222,99.99111111111111,31.25,32.21,36.88,43.99,60.65,70.18,85.58,90.17,92.57,76.71,39.18,31.84,36.35,46.65,93.41,93.64,93.77
