Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 7 train accuracy,Prob 8 train accuracy,Prob 9 train accuracy,Prob 10 train accuracy,Prob 11 train accuracy,Prob 12 train accuracy,Prob 13 train accuracy,Prob 14 train accuracy,Prob 15 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Prob 7 test accuracy,Prob 8 test accuracy,Prob 9 test accuracy,Prob 10 test accuracy,Prob 11 test accuracy,Prob 12 test accuracy,Prob 13 test accuracy,Prob 14 test accuracy,Prob 15 test accuracy,Final test accuracy
10,2.9884210525914243,3.7852631578545823,4.2294736841703715,5.173684210526316,12.653684210526317,20.928421052631577,24.46842105247096,20.10105263125771,9.145263157854583,0.9831578947368421,0.7294736842105263,0.6863157894736842,3.234736842105263,11.957894736520867,28.196842104941922,40.705263157894734,2.66,3.65,3.59,3.81,11.19,21.53,24.83,21.43,8.79,0.6,0.5,0.5,2.9,12.34,27.54,38.18,39.34
11,2.937894736842105,3.7494736842105265,3.9473684210526314,4.725263157894737,12.717894736761796,20.81999999991969,24.53684210510254,20.37263157878675,9.076842105223003,1.188421052631579,0.8210526315789474,0.7947368421052632,3.274736842105263,12.227368420892013,28.481052631578947,40.846315789473685,1.91,3.64,3.71,3.23,13.04,22.74,25.85,22.37,8.5,0.92,0.55,0.51,2.35,11.65,27.69,38.75,39.34
12,3.0094736842105263,3.8,4.218947368421053,5.382105263157895,12.778947368421052,21.07263157878675,24.734736842105264,20.889473684049907,9.05263157878675,1.0599999999598453,0.7168421052230032,0.6347368420651085,3.210526315749319,12.433684210365698,28.662105262836658,40.89368421052632,2.29,4.4,5.61,7.06,16.17,23.94,25.69,22.73,9.17,0.94,0.79,0.6,2.76,14.49,27.27,38.66,39.34
13,2.9294736842105262,3.790526315749319,4.069473684170371,4.9652631578144275,12.718947368421052,20.930526315628853,24.63157894736842,19.825263157734117,8.47263157878675,1.1073684210526316,0.8115789473684211,0.7210526315789474,3.251578947288112,11.994736842105263,28.64421052631579,40.85052631578947,2.85,4.3,4.55,6.34,14.19,23.38,26.95,23.5,10.26,0.68,0.5,0.88,3.24,13.52,28.51,38.53,39.34
14,2.9189473684210525,3.832631578907214,4.153684210486161,5.105263157894737,12.819999999959846,21.057894736842105,24.948421052551268,19.995789473644056,9.127368421052632,1.0147368421052632,0.7452631578947368,0.6652631578947369,3.1442105263157893,12.185263157854582,28.606315789473683,40.763157894415606,2.62,3.86,4.36,5.63,13.74,22.61,25.45,23.35,11.48,1.49,0.78,0.59,3.28,14.54,26.81,38.42,39.34
15,3.048421052631579,3.6978947368421053,4.045263157894737,5.093684210526316,12.661052631538793,21.042105262836657,24.982105263157894,21.11578947352359,9.690526315789473,1.1652631578545822,0.8799999999598453,0.8463157894335295,3.430526315749319,12.402105263077585,28.5515789472078,40.78421052599455,2.62,3.27,2.52,2.32,10.76,21.89,24.31,20.93,8.19,0.67,0.5,0.5,2.26,9.32,27.61,38.56,39.34
16,2.92,3.754736842105263,4.170526315749319,4.875789473644056,12.887368421012477,20.79263157878675,24.642105263157895,20.783157894736842,9.483157894656532,0.9452631578947368,0.7231578947368421,0.6136842105263158,3.007368421012477,12.323157894736843,28.597894736681486,40.80736842105263,2.6,4.02,4.65,4.7,14.38,23.08,25.4,22.5,9.76,0.98,0.48,0.85,3.54,12.43,27.72,38.46,39.34
17,2.970526315709164,3.794736842105263,4.114736842065108,4.866315789393375,12.677894736520868,20.82947368388929,24.596842105182848,19.78105263141833,8.771578947328265,0.9673684210526315,0.6736842105263158,0.5789473684210527,3.0442105263157893,12.157894736842104,28.534736841944646,40.77578947368421,2.15,4.36,3.71,6.02,13.96,23.54,25.79,23.19,9.7,1.03,0.76,1.1,2.74,12.97,26.86,38.64,39.34
18,2.938947368380898,3.748421052591424,4.252631578947368,5.211578947328267,12.949473684130217,20.950526315628856,24.39999999983938,20.411578947368422,9.625263157854581,1.151578947368421,0.7778947368421053,0.6673684210526316,3.4010526315789473,12.839999999959845,28.422105262997277,40.81894736777858,3.07,4.14,3.91,5.66,14.24,22.42,25.85,23.42,9.53,1.13,0.87,0.61,3.32,14.2,27.25,38.78,39.34
19,2.8642105263157895,3.683157894736842,3.8557894736842107,4.758947368380898,12.239999999919691,20.908421052591425,24.692631578947367,20.434736842024954,9.821052631538793,0.9810526315789474,0.72,0.62,3.2736842105263158,13.087368421012476,28.396842105263158,40.870526315789476,2.35,3.5,4.24,4.68,14.12,22.71,25.8,22.14,10.7,1.09,0.71,0.77,3.32,14.12,27.63,38.19,39.34
20,2.982105263157895,3.78,4.185263157894737,5.090526315789473,12.833684210446007,20.527368421052632,24.675789473684212,20.170526315789473,9.321052631538793,1.071578947368421,0.7431578947368421,0.6757894736842105,3.32,12.346315789393374,28.622105262997277,40.78842105231034,2.4,3.35,3.82,5.66,11.92,22.89,26.53,22.35,8.65,1.83,1.13,0.96,3.92,11.18,27.66,38.93,39.34
21,2.9063157894335294,3.3747368420249537,3.82421052623548,4.72842105247096,12.429473684049908,20.865263157573498,24.642105263077585,19.64421052631579,8.813684210446006,1.1536842105263159,0.7989473684210526,0.7189473684210527,3.30210526311774,11.709473684210526,28.377894736681487,40.84526315773412,2.74,4.59,5.15,7.5,14.77,23.77,26.86,23.21,8.56,0.74,0.56,0.59,3.59,13.74,28.49,38.51,39.34
22,2.9831578947368422,3.9,4.024210526315789,4.7842105262756345,12.763157894696688,21.030526315789473,24.790526315468234,20.429473683889288,9.197894736842105,1.1252631578947367,0.7978947368421052,0.748421052631579,3.2947368420651086,12.23578947368421,28.75578947368421,40.92421052567332,2.99,3.71,3.63,4.02,11.82,23.53,26.74,23.48,10.25,1.19,0.73,0.6,3.04,13.41,28.09,38.46,39.34
23,3.0073684209723224,3.807368420972322,4.164210526275634,5.230526315749319,12.669473684130217,20.549473684049907,24.244210525994554,19.949473684049906,8.797894736842105,0.9989473684210526,0.708421052631579,0.6505263157894737,3.2315789473282663,11.938947368260434,28.23894736777858,40.991578946725944,2.28,3.59,3.67,6.14,14.03,23.83,26.4,23.07,9.87,1.3,1.0,0.98,4.05,14.53,27.41,38.89,39.34
24,2.9568421051828486,3.5768421051828483,3.6915789473282663,4.569473684210526,11.627368420731393,20.489473684210527,24.577894736681486,19.996842105102537,9.016842105182848,1.0705263157894738,0.8242105263157895,0.751578947368421,3.2305263157894735,12.137894736681487,28.414736841784027,40.88105263093647,2.61,3.89,4.19,5.54,14.65,23.43,25.49,22.01,7.87,1.0,0.57,0.63,4.02,9.53,27.78,38.59,39.34
25,2.946315789473684,3.6810526315789476,4.18210526311774,5.417894736761796,13.00421052631579,21.157894736520866,24.603157894094366,19.894736841462787,8.601052631578947,1.1094736842105264,0.7968421052631579,0.7673684210526316,3.1463157894335296,11.768421052310341,28.36421052631579,40.85052631578947,2.77,3.15,3.69,7.89,14.92,23.69,26.23,23.1,9.52,1.51,0.67,0.7,3.95,14.25,28.28,38.95,39.34
26,2.9221052631578948,3.688421052631579,4.088421052591424,5.596842105223003,13.047368420972322,20.89789473652087,24.612631578626132,19.773684210446007,9.018947368340744,1.1610526315789473,0.9284210526315789,0.8494736842105263,3.1536842105263156,12.103157894656533,28.62421052615517,40.66631578931307,2.71,4.08,4.43,5.44,13.92,23.29,26.82,25.15,9.59,1.62,1.38,0.91,3.56,12.77,27.15,39.04,39.34
27,2.871578947368421,3.755789473644056,4.239999999959846,5.413684210446006,13.11263157878675,21.363157894415604,24.99263157878675,20.53999999983938,9.657894736681486,1.1831578947368422,0.8673684210526316,0.7968421052631579,3.485263157894737,13.029473684210526,28.338947368421053,40.648421052631576,2.57,4.25,4.42,5.62,13.25,22.52,25.48,22.6,9.36,0.74,0.49,0.5,3.09,11.08,27.15,38.41,39.34
28,2.9147368420651083,3.674736842105263,4.081052631498638,5.032631578867059,12.118947368260434,20.766315789152447,24.353684210365696,19.927368420731394,9.287368420972323,1.0484210525914242,0.7505263157493189,0.690526315749319,3.22210526311774,11.804210526315789,28.350526315789473,40.849473683889286,2.32,4.06,4.62,5.76,15.32,23.4,26.88,24.48,9.51,0.86,0.56,0.54,3.28,12.07,28.28,38.68,39.34
29,2.86421052623548,3.905263157854582,4.209473684170372,4.901052631538793,12.90421052631579,20.535789473523593,24.499999999678764,20.14842105231034,9.183157894656533,0.9705263157091643,0.713684210486161,0.6484210525914242,3.2199999999196907,12.578947368260433,28.390526315628854,40.95578947336297,2.41,3.33,3.49,4.35,12.93,23.25,26.26,23.33,9.38,1.3,0.79,0.93,3.53,12.75,27.05,38.6,39.34
30,2.8894736841703716,3.8063157894335293,4.107368420972322,5.150526315709164,12.959999999839381,21.297894736520867,25.116842105263157,20.669473684210526,9.269473683889288,1.0221052631578946,0.7852631578947369,0.6978947368421052,3.168421052631579,12.375789473523591,28.678947367778576,40.73368421020508,2.51,3.88,4.94,6.27,13.16,22.17,24.75,20.83,9.14,1.12,0.57,0.55,3.1,10.82,26.07,38.85,39.34
31,2.957894736842105,3.6315789473684212,3.84210526311774,5.103157894656532,12.423157894656534,20.831578947207802,24.4557894736039,19.81999999991969,8.857894736761796,1.168421052631579,0.8031578947368421,0.8263157894736842,3.083157894656533,11.39578947368421,28.431578947047182,40.97578947368421,2.39,3.28,3.56,7.21,14.85,24.21,26.26,23.06,8.06,1.02,0.55,0.5,3.17,12.85,27.69,38.49,39.34
32,2.9873684210526315,3.6926315789473683,4.1421052631578945,5.005263157854582,12.964210526315789,20.999999999678764,24.777894736842104,20.01263157862613,8.60421052631579,1.0947368421052632,0.68,0.5610526315789474,3.072631578867059,12.02421052623548,28.44105263125771,40.97157894672595,2.7,4.33,4.23,5.2,13.36,23.43,25.95,22.37,9.55,1.17,0.72,1.01,3.1,12.39,27.88,38.66,39.34
33,2.985263157734118,3.871578947368421,4.305263157854582,5.389473684170372,13.181052631578947,21.197894736842105,24.82947368404991,20.897894736842105,9.506315789393375,1.0463157894736843,0.8126315789473684,0.7610526315789473,3.3263157894335293,12.61263157886706,28.301052631578948,40.85052631578947,2.31,3.84,4.15,5.72,13.61,23.16,25.88,23.26,9.68,0.71,0.51,0.66,3.0,12.12,28.21,38.63,39.34
34,2.9105263157894736,3.6621052631578945,4.138947368421053,5.057894736681487,12.490526315628856,20.61999999967876,24.553684210526317,20.056842105263158,9.16421052615517,1.1168421051828485,0.7357894736039011,0.7515789473282664,3.214736842105263,12.245263157573499,28.134736842105262,40.60421052599455,2.62,4.0,5.17,6.45,13.18,21.51,24.64,21.3,8.31,0.92,0.88,0.75,3.1,12.42,27.18,38.32,39.34
35,2.897894736842105,3.6378947368019507,3.8873684210526314,4.7294736841703715,12.410526315789474,20.82947368388929,24.36842105247096,20.033684210205077,8.795789473684211,0.9757894736842105,0.6652631578947369,0.5789473684210527,2.9926315789473685,11.969473684130216,28.593684210365698,40.65684210462068,2.91,3.83,3.43,4.96,13.83,23.67,26.26,23.07,9.45,1.09,0.48,0.49,2.72,12.59,27.89,38.61,39.34
36,2.938947368340743,3.6115789473282662,3.9599999999196904,4.874736842065109,12.669473684210526,21.371578947047183,24.909473684049907,20.16105263125771,9.146315789313066,1.1210526315789473,0.7978947368421052,0.7736842105263158,3.28,12.308421052631578,28.458947367778578,40.87789473684211,2.95,4.4,5.07,4.13,14.79,22.74,25.39,21.74,9.65,1.08,0.7,0.54,2.98,13.99,27.15,38.4,39.34
37,2.9642105262756346,3.654736842105263,3.910526315749319,4.913684210486161,12.533684210205077,20.87263157862613,24.859999999678763,19.897894736681486,8.825263157814428,1.2442105263157894,0.8263157894736842,0.7926315789473685,3.2094736841703715,12.27684210494192,28.6252631575735,40.827368420731396,2.86,3.57,3.85,6.45,13.98,21.62,24.75,21.86,9.13,0.61,0.52,0.55,4.08,13.6,27.2,38.61,39.34
38,2.8842105263157896,3.7673684210526317,4.1557894736842105,5.221052631578948,12.90631578943353,20.678947368099816,24.407368420731395,20.282105262997277,9.061052631498638,1.0010526315789474,0.728421052631579,0.671578947368421,3.190526315749319,12.210526315789474,28.35789473652087,40.663157894415605,2.93,3.68,3.89,6.74,15.63,24.68,27.03,23.35,10.3,1.22,0.89,0.59,3.37,14.1,28.98,38.96,39.34
39,2.991578947328266,3.7652631578545823,4.267368421012477,5.153684210486161,12.82736842105263,20.965263157894736,24.23999999983938,19.9452631575735,9.047368421052632,0.9442105262756347,0.6673684210124768,0.6315789473282664,3.042105263157895,11.763157894656533,28.527368420731396,40.630526315147,2.42,4.19,5.46,5.78,14.87,23.85,26.19,23.11,10.34,1.1,0.84,0.73,4.23,14.66,26.82,38.49,39.34
40,2.916842105223003,3.5484210525914244,3.765263157894737,4.623157894736842,12.485263157734119,20.999999999839382,24.55894736842105,19.562105263157896,9.211578947328267,1.1273684210526316,0.7789473684210526,0.7147368421052631,3.1736842105263157,11.988421052591423,28.470526315628856,40.910526315146996,2.51,4.19,3.69,3.82,11.72,22.49,26.28,22.05,7.1,1.3,0.89,0.79,3.07,9.04,28.37,38.95,39.34
41,2.8199999999196907,3.753684210446006,4.02842105255127,5.241052631538793,12.401052631538793,20.731578947368423,24.483157894576223,19.967368421052633,8.597894736842106,1.0957894736842104,0.8157894736842105,0.6926315789473684,3.107368421012477,11.956842105182849,28.46105263141833,40.77473684146279,2.24,3.69,3.52,4.07,13.64,23.76,26.48,23.89,8.53,1.53,0.8,0.96,3.08,11.6,27.64,38.79,39.34
42,2.9631578946966872,3.785263157894737,4.077894736761796,4.89999999991969,12.554736842105264,20.66842105263158,24.26736842105263,20.28105263141833,9.550526315468236,1.287368421012477,0.90210526311774,0.8831578946966874,3.477894736761796,12.087368420731394,28.490526315146997,40.6621052631579,2.75,4.11,4.65,5.61,13.88,22.15,24.73,21.61,8.42,0.6,0.51,0.52,2.4,11.17,27.7,38.47,39.34
43,2.921052631538793,3.7947368420249536,4.350526315709164,5.312631578907213,13.123157894736842,21.361052631578946,24.83473684210526,20.263157894736842,9.464210526315789,1.028421052631579,0.7578947368421053,0.6484210526315789,3.0968421052230033,12.321052631418329,28.52842105263158,40.73473684146279,2.28,4.49,4.44,5.84,14.81,22.49,25.07,22.52,7.97,1.17,0.79,0.67,2.28,12.36,27.14,39.0,39.34
44,2.870526315749319,3.6578947368421053,3.9947368421052634,5.05789473680195,13.109473684210526,21.241052631418327,25.13684210494192,20.64947368404991,8.84105263125771,1.0884210525914242,0.8063157894736842,0.7031578947368421,3.1547368420249535,12.306315789473684,28.626315789473683,40.99684210494192,2.18,3.65,4.29,5.08,13.41,22.45,24.71,22.95,10.51,1.42,1.26,0.86,3.49,13.74,27.82,38.64,39.34
45,2.9010526315789473,3.7063157894335297,4.023157894736842,4.872631578947368,12.667368420972322,21.057894736761796,24.606315789152447,20.54421052599455,9.435789473644055,1.0368421052631578,0.6894736842105263,0.7031578947368421,3.245263157894737,12.57578947368421,28.484210525994552,40.82947368421053,2.26,3.94,4.73,4.67,14.86,22.63,25.54,23.26,9.89,1.26,1.06,0.64,3.13,13.04,27.51,38.73,39.34
46,2.977894736761796,3.832631578867059,4.251578947288111,5.07578947368421,13.22421052631579,20.954736841462786,24.772631578304892,20.215789473041735,9.364210526155171,1.2294736842105263,0.8452631578947368,0.7442105263157894,3.2452631578545823,12.886315789313066,28.682105262836657,40.75473684146279,2.47,3.28,3.52,4.82,12.8,22.54,25.67,22.5,9.12,0.69,0.56,0.54,3.45,11.37,26.83,38.27,39.34
47,2.8999999999598454,3.5831578946966873,3.8863157894335294,5.05789473680195,12.373684210526315,20.597894736842104,24.554736842105264,20.09263157862613,8.761052631578947,1.1389473684210527,0.8221052631578948,0.7326315789473684,3.1094736841703714,11.518947368380898,28.35263157878675,40.94210526315789,2.96,3.77,3.41,4.27,12.81,23.28,25.49,21.08,8.04,1.52,0.88,0.92,3.05,11.39,28.28,38.32,39.34
48,2.967368421012477,3.6315789473282662,3.961052631498638,5.330526315749319,12.357894736842105,20.532631578947367,24.185263157573498,19.31578947368421,8.554736842105264,1.1631578947368422,0.871578947368421,0.8,3.10210526311774,11.530526315749318,28.543157894736844,40.81578947368421,1.96,4.09,4.62,5.41,14.8,23.05,26.36,23.29,9.05,0.54,0.53,0.52,2.9,13.2,28.38,38.41,39.34
49,2.82421052623548,3.7463157893933747,3.901052631498638,4.86210526311774,12.697894736681487,21.40421052631579,25.108421052631577,20.514736841784025,8.781052631578948,1.0315789473684212,0.7747368421052632,0.7610526315789473,3.0073684210526315,12.004210526155171,28.815789473362972,40.81157894640471,2.56,3.68,3.69,5.35,11.67,20.5,24.61,22.77,9.98,0.65,0.5,0.52,2.81,11.61,27.06,38.82,39.34
