Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,6949968640.0,29.036489486694336,9.76,28.595842361450195,10.06
0,27799874560.0,3.963287115097046,25.08,4.383769989013672,25.35
10,236298933760.0,5.234109401702881,64.48,6.208108425140381,63.08
20,444797992960.0,9.384511947631836,79.16,13.05475902557373,76.37
30,653297052160.0,7.9177117347717285,85.28,11.233189582824707,81.83
40,861796111360.0,10.363162994384766,88.92,10.523171424865723,84.16
50,1070295170560.0,5.918933868408203,91.24,8.937630653381348,85.88
60,1278794229760.0,6.933794021606445,92.54,8.318424224853516,86.94
70,1487293288960.0,8.901925086975098,94.1,12.50467300415039,87.1
80,1695792348160.0,7.4932026863098145,94.68,10.18902587890625,87.49
90,1904291407360.0,9.117691993713379,95.18,11.393004417419434,87.58
100,2112790466560.0,5.886238098144531,95.98,8.07190990447998,88.28
110,2321289525760.0,5.072208881378174,96.58,9.000621795654297,88.48
120,2529788584960.0,7.45390510559082,96.56,10.057047843933105,88.56
130,2738287644160.0,5.262292385101318,97.02,10.427490234375,88.45
140,2946786703360.0,5.363483428955078,97.58,8.036216735839844,88.61
150,3155285762560.0,3.392548084259033,98.08,6.273958683013916,88.94
160,3363784821760.0,5.092344284057617,98.3,10.978082656860352,88.98
170,3572283880960.0,3.73486328125,98.5,8.562758445739746,89.01
180,3780782940160.0,5.0373992919921875,98.56,8.376310348510742,89.12
190,3989281999360.0,7.342966556549072,98.32,16.825613021850586,88.72
200,4176931152640.0,3.6140928268432617,98.74,12.170015335083008,88.97
