Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,114536800.0,0.4690764248371124,1.3133018228472793e-06,83.78,0.4635966718196869,1.6438848433608655e-06,82.83
0,3550640800.0,0.44587594270706177,1.2715748880509636e-06,86.32,0.4411371946334839,1.5432799500558758e-06,84.39
10,37911680800.0,0.2451784908771515,5.628440931104706e-07,95.1,0.2565385699272156,7.76578076511214e-07,90.67
20,72272720800.0,0.23427826166152954,6.251559057091072e-07,95.26,0.244235098361969,7.732818403383135e-07,90.73
30,106633760800.0,0.2202637940645218,6.645600478805136e-07,95.26,0.22786535322666168,8.1037819654739e-07,90.74
40,140994800800.0,0.19118227064609528,8.831218565319432e-07,95.26,0.1931234896183014,1.0667159813237959e-06,90.58
50,175355840800.0,0.1672986000776291,1.5045478676256607e-06,94.86,0.16824795305728912,1.6519617247467977e-06,90.35
60,209716880800.0,0.165292426943779,1.5751709270261927e-06,94.64,0.16541282832622528,1.767222784110345e-06,90.3
70,244077920800.0,0.15597541630268097,1.3342601050680969e-06,94.82,0.15884579718112946,1.9747787973756203e-06,90.21
80,278438960800.0,0.13068996369838715,2.7814774057333125e-06,94.56,0.13748373091220856,3.0263454391388223e-06,90.17
90,312800000800.0,0.11291772872209549,3.6211531551089138e-06,95.12,0.1258348673582077,4.2115302676393185e-06,90.29
