Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,3012995360.0,54.614952087402344,37.16,55.51749038696289,34.02
0,12051981440.0,10.669404029846191,75.34,8.560586929321289,72.56
10,102441842240.0,2.8182146549224854,91.26,3.8031468391418457,86.11
20,192831703040.0,4.83953857421875,93.82,6.027591705322266,87.62
30,283221563840.0,2.1894748210906982,95.26,3.3782899379730225,88.81
40,373611424640.0,4.092491626739502,96.2,4.218321800231934,89.28
50,464001285440.0,3.629073143005371,96.6,3.780752658843994,89.56
60,554391146240.0,1.5035367012023926,97.24,2.982419967651367,89.79
70,644781007040.0,1.866447925567627,97.2,3.2465178966522217,89.91
80,735170867840.0,2.127128839492798,97.7,3.6139492988586426,90.01
90,825560728640.0,1.6817814111709595,98.24,3.520350933074951,90.12
100,915950589440.0,1.49394690990448,98.26,3.950193405151367,90.11
110,1006340450240.0,2.885390043258667,98.38,5.018273830413818,90.05
120,1096730311040.0,1.2430299520492554,98.8,3.6973891258239746,90.44
130,1187120171840.0,1.5869394540786743,98.66,3.2141168117523193,90.53
140,1277510032640.0,1.5905687808990479,98.9,4.161168098449707,90.33
150,1367899893440.0,2.678086280822754,98.76,6.743000030517578,90.28
160,1458289754240.0,1.3439687490463257,99.16,4.115762710571289,90.55
170,1548679615040.0,2.0191404819488525,99.16,6.196301460266113,90.59
180,1639069475840.0,1.8266996145248413,99.08,6.453035831451416,90.55
190,1729459336640.0,3.506504535675049,99.18,7.726943492889404,90.5
200,1810810211360.0,1.5332072973251343,99.34,4.512828350067139,90.54
