Name,Dense Accuracy,Pruned Accuracy
resnet50_dilation_normal_tiny_imagenet_1769488727.1898623_rf_level_54_recording_dilation_100_no_ffcv_test_acc_63.05.pth,63.05,58.64
resnet50_dilation_normal_tiny_imagenet_1769488543.2305236_rf_level_54_recording_dilation_100_no_ffcv_test_acc_62.37.pth,62.37,56.12
resnet50_dilation_normal_tiny_imagenet_1769486454.491462_rf_level_54_recording_dilation_100_no_ffcv_test_acc_64.06.pth,64.06,59.83
resnet50_dilation_normal_tiny_imagenet_1769488084.9148188_rf_level_54_recording_dilation_100_no_ffcv_test_acc_64.18.pth,64.18,59.77
resnet50_dilation_normal_tiny_imagenet_1769487320.9971879_rf_level_54_recording_dilation_100_no_ffcv_test_acc_63.97.pth,63.97,58.66
