layer_names,pr
conv1,0.0
layer1.0.conv1,0.98999023
layer1.0.conv2,0.97715926
layer1.0.conv3,0.8095093
layer1.0.shortcut.0,0.87994385
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,0.9348755
layer1.2.conv2,0.9965007
layer1.2.conv3,0.99731445
layer2.0.conv1,0.7546387
layer2.0.conv2,0.68444145
layer2.0.conv3,0.5495453
layer2.0.shortcut.0,0.691597
layer2.1.conv1,0.73986816
layer2.1.conv2,0.7501831
layer2.1.conv3,0.72758484
layer2.2.conv1,0.56910706
layer2.2.conv2,0.4096273
layer2.2.conv3,0.4902649
layer2.3.conv1,0.47032166
layer2.3.conv2,0.38951957
layer2.3.conv3,0.47834778
layer3.0.conv1,0.40292358
layer3.0.conv2,0.43177456
layer3.0.conv3,0.59545517
layer3.0.shortcut.0,0.6142216
layer3.1.conv1,0.69363403
layer3.1.conv2,0.7879317
layer3.1.conv3,0.74707794
layer3.2.conv1,0.6082916
layer3.2.conv2,0.69974774
layer3.2.conv3,0.60770035
layer3.3.conv1,0.52760315
layer3.3.conv2,0.60535175
layer3.3.conv3,0.5183754
layer3.4.conv1,0.42443848
layer3.4.conv2,0.3652649
layer3.4.conv3,0.38417435
layer3.5.conv1,0.45534515
layer3.5.conv2,0.5298665
layer3.5.conv3,0.54473114
layer4.0.conv1,0.20349121
layer4.0.conv2,0.29299036
layer4.0.conv3,0.3254509
layer4.0.shortcut.0,0.50623083
layer4.1.conv1,0.2905817
layer4.1.conv2,0.21142833
layer4.1.conv3,0.2871275
layer4.2.conv1,0.23929214
layer4.2.conv2,0.22896153
layer4.2.conv3,0.3571186
linear,0.0
