Name,Dense Accuracy,Pruned Accuracy
resnet50_dilation_normal_cifar10_1769743034.9700053_rf_level_655_recording_dilation_100_no_ffcv_test_acc_94.91.pth,94.91,94.81
resnet50_dilation_normal_cifar10_1769744158.4678884_rf_level_655_recording_dilation_100_no_ffcv_test_acc_94.63.pth,94.63,94.62
resnet50_dilation_normal_cifar10_1769744420.4135165_rf_level_655_recording_dilation_100_no_ffcv_test_acc_94.65.pth,94.65,94.5
resnet50_dilation_normal_cifar10_1769743468.707871_rf_level_655_recording_dilation_100_no_ffcv_test_acc_94.76.pth,94.76,94.7
resnet50_dilation_normal_cifar10_1769744810.5289748_rf_level_655_recording_dilation_100_no_ffcv_test_acc_94.99.pth,94.99,94.9
