layer_names,pr
conv1,0.0
layer1.0.conv1,0.9633789
layer1.0.conv2,0.97664386
layer1.0.conv3,0.8874512
layer1.0.shortcut.0,0.8278198
layer1.1.conv1,0.7992554
layer1.1.conv2,0.76576066
layer1.1.conv3,0.7050171
layer1.2.conv1,0.7086792
layer1.2.conv2,0.7717285
layer1.2.conv3,0.8286133
layer2.0.conv1,0.72906494
layer2.0.conv2,0.7470432
layer2.0.conv3,0.76911926
layer2.0.shortcut.0,0.7337189
layer2.1.conv1,0.7687073
layer2.1.conv2,0.8103502
layer2.1.conv3,0.82237244
layer2.2.conv1,0.6635742
layer2.2.conv2,0.70166016
layer2.2.conv3,0.72091675
layer2.3.conv1,0.5966797
layer2.3.conv2,0.6543511
layer2.3.conv3,0.68943787
layer3.0.conv1,0.5650101
layer3.0.conv2,0.6096073
layer3.0.conv3,0.44292068
layer3.0.shortcut.0,0.6564579
layer3.1.conv1,0.6886902
layer3.1.conv2,0.61423236
layer3.1.conv3,0.4875946
layer3.2.conv1,0.55054474
layer3.2.conv2,0.52487016
layer3.2.conv3,0.4703369
layer3.3.conv1,0.56640244
layer3.3.conv2,0.6347012
layer3.3.conv3,0.63142395
layer3.4.conv1,0.469944
layer3.4.conv2,0.53124833
layer3.4.conv3,0.5710983
layer3.5.conv1,0.47150803
layer3.5.conv2,0.6067488
layer3.5.conv3,0.67663574
layer4.0.conv1,0.569046
layer4.0.conv2,0.871691
layer4.0.conv3,0.909276
layer4.0.shortcut.0,0.9501114
layer4.1.conv1,0.9050627
layer4.1.conv2,0.86337364
layer4.1.conv3,0.91569614
layer4.2.conv1,0.97580147
layer4.2.conv2,0.9891735
layer4.2.conv3,0.9758625
linear,0.0
