layer_names,pr
conv1,0.0
layer1.0.conv1,0.9926758
layer1.0.conv2,0.9942763
layer1.0.conv3,0.95758057
layer1.0.shortcut.0,0.8532715
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,0.91381836
layer1.2.conv2,0.8967285
layer1.2.conv3,0.9241333
layer2.0.conv1,0.93167114
layer2.0.conv2,0.916687
layer2.0.conv3,0.87210083
layer2.0.shortcut.0,0.8768234
layer2.1.conv1,0.92718506
layer2.1.conv2,0.86588544
layer2.1.conv3,0.87576294
layer2.2.conv1,0.90374756
layer2.2.conv2,0.94173855
layer2.2.conv3,0.942276
layer2.3.conv1,0.91799927
layer2.3.conv2,0.8890788
layer2.3.conv3,0.90901184
layer3.0.conv1,0.8411484
layer3.0.conv2,0.85051984
layer3.0.conv3,0.8500633
layer3.0.shortcut.0,0.9003792
layer3.1.conv1,0.9614601
layer3.1.conv2,0.96421814
layer3.1.conv3,0.95638657
layer3.2.conv1,0.88097763
layer3.2.conv2,0.8355984
layer3.2.conv3,0.8141365
layer3.3.conv1,0.8836975
layer3.3.conv2,0.85027057
layer3.3.conv3,0.8139572
layer3.4.conv1,0.9108772
layer3.4.conv2,0.9319661
layer3.4.conv3,0.904438
layer3.5.conv1,0.89020157
layer3.5.conv2,0.9213884
layer3.5.conv3,0.908371
layer4.0.conv1,0.63876534
layer4.0.conv2,0.78044593
layer4.0.conv3,0.77083015
layer4.0.shortcut.0,0.9293008
layer4.1.conv1,0.74161816
layer4.1.conv2,0.6513612
layer4.1.conv3,0.7273636
layer4.2.conv1,0.6527195
layer4.2.conv2,0.68717194
layer4.2.conv3,0.8013201
linear,0.0
