layer_names,pr
conv1,0.0
layer1.0.conv1,0.954834
layer1.0.conv2,0.9501682
layer1.0.conv3,0.6208496
layer1.0.shortcut.0,0.8046875
layer1.1.conv1,0.48901367
layer1.1.conv2,0.43964303
layer1.1.conv3,0.40057373
layer1.2.conv1,0.37670898
layer1.2.conv2,0.3250054
layer1.2.conv3,0.21105957
layer2.0.conv1,0.25097656
layer2.0.conv2,0.33340794
layer2.0.conv3,0.270813
layer2.0.shortcut.0,0.2775421
layer2.1.conv1,0.29777527
layer2.1.conv2,0.17725287
layer2.1.conv3,0.28881836
layer2.2.conv1,0.15666199
layer2.2.conv2,0.091552734
layer2.2.conv3,0.15911865
layer2.3.conv1,0.08955383
layer2.3.conv2,0.09914822
layer2.3.conv3,0.17514038
layer3.0.conv1,0.044174194
layer3.0.conv2,0.058622573
layer3.0.conv3,0.046974182
layer3.0.shortcut.0,0.07941055
layer3.1.conv1,0.07701111
layer3.1.conv2,0.05520291
layer3.1.conv3,0.041736603
layer3.2.conv1,0.057403564
layer3.2.conv2,0.057713825
layer3.2.conv3,0.049785614
layer3.3.conv1,0.061908722
layer3.3.conv2,0.08463711
layer3.3.conv3,0.092811584
layer3.4.conv1,0.057926178
layer3.4.conv2,0.0921224
layer3.4.conv3,0.103076935
layer3.5.conv1,0.057273865
layer3.5.conv2,0.09779697
layer3.5.conv3,0.12407684
layer4.0.conv1,0.0687809
layer4.0.conv2,0.19331105
layer4.0.conv3,0.20887756
layer4.0.shortcut.0,0.21815157
layer4.1.conv1,0.19741154
layer4.1.conv2,0.1710451
layer4.1.conv3,0.22848892
layer4.2.conv1,0.33721256
layer4.2.conv2,0.4364836
layer4.2.conv3,0.39824295
linear,0.0
