layer_names,pr
conv1,0.0
layer1.0.conv1,0.6081543
layer1.0.conv2,0.79014754
layer1.0.conv3,0.44732666
layer1.0.shortcut.0,0.6020508
layer1.1.conv1,0.4008789
layer1.1.conv2,0.40855578
layer1.1.conv3,0.13336182
layer1.2.conv1,0.35821533
layer1.2.conv2,0.46587455
layer1.2.conv3,0.19519043
layer2.0.conv1,0.13012695
layer2.0.conv2,0.19691975
layer2.0.conv3,0.1663208
layer2.0.shortcut.0,0.13272858
layer2.1.conv1,0.19999695
layer2.1.conv2,0.09246148
layer2.1.conv3,0.07600403
layer2.2.conv1,0.097854614
layer2.2.conv2,0.035305448
layer2.2.conv3,0.042404175
layer2.3.conv1,0.13278198
layer2.3.conv2,0.25771755
layer2.3.conv3,0.17224121
layer3.0.conv1,0.004043579
layer3.0.conv2,0.005518595
layer3.0.conv3,0.031482697
layer3.0.shortcut.0,0.03507042
layer3.1.conv1,0.03788376
layer3.1.conv2,0.006337484
layer3.1.conv3,0.0053215027
layer3.2.conv1,0.005290985
layer3.2.conv2,0.0028906928
layer3.2.conv3,0.002670288
layer3.3.conv1,0.0027046204
layer3.3.conv2,0.0033484565
layer3.3.conv3,0.004299164
layer3.4.conv1,0.0042381287
layer3.4.conv2,0.008331299
layer3.4.conv3,0.017772675
layer3.5.conv1,0.0050811768
layer3.5.conv2,0.011333889
layer3.5.conv3,0.06323624
layer4.0.conv1,0.0072021484
layer4.0.conv2,0.030666776
layer4.0.conv3,0.070014
layer4.0.shortcut.0,0.062435627
layer4.1.conv1,0.1491642
layer4.1.conv2,0.13030583
layer4.1.conv3,0.36999798
layer4.2.conv1,0.16944695
layer4.2.conv2,0.12677935
layer4.2.conv3,0.3648033
linear,0.0
