layer_names,pr
conv1,0.0
layer1.0.conv1,0.96484375
layer1.0.conv2,0.9761556
layer1.0.conv3,0.8973999
layer1.0.shortcut.0,0.875
layer1.1.conv1,0.5941162
layer1.1.conv2,0.3976237
layer1.1.conv3,0.36450195
layer1.2.conv1,0.3272705
layer1.2.conv2,0.31081814
layer1.2.conv3,0.3399048
layer2.0.conv1,0.31906128
layer2.0.conv2,0.40574816
layer2.0.conv3,0.3892517
layer2.0.shortcut.0,0.4715805
layer2.1.conv1,0.47808838
layer2.1.conv2,0.3985867
layer2.1.conv3,0.36683655
layer2.2.conv1,0.36816406
layer2.2.conv2,0.3698866
layer2.2.conv3,0.37179565
layer2.3.conv1,0.58032227
layer2.3.conv2,0.753262
layer2.3.conv3,0.73358154
layer3.0.conv1,0.3231125
layer3.0.conv2,0.47828844
layer3.0.conv3,0.37742615
layer3.0.shortcut.0,0.45916176
layer3.1.conv1,0.56301117
layer3.1.conv2,0.4749739
layer3.1.conv3,0.39569855
layer3.2.conv1,0.54787064
layer3.2.conv2,0.562227
layer3.2.conv3,0.48992157
layer3.3.conv1,0.5219002
layer3.3.conv2,0.5655043
layer3.3.conv3,0.50419235
layer3.4.conv1,0.436718
layer3.4.conv2,0.49098375
layer3.4.conv3,0.5042305
layer3.5.conv1,0.41547775
layer3.5.conv2,0.54792786
layer3.5.conv3,0.58257294
layer4.0.conv1,0.46041298
layer4.0.conv2,0.7607282
layer4.0.conv3,0.8003988
layer4.0.shortcut.0,0.8667178
layer4.1.conv1,0.7646475
layer4.1.conv2,0.67571723
layer4.1.conv3,0.788867
layer4.2.conv1,0.94405174
layer4.2.conv2,0.9739609
layer4.2.conv3,0.9453068
linear,0.0
