layer_names,pr
conv1,0.0
layer1.0.conv1,0.98291016
layer1.0.conv2,0.99598527
layer1.0.conv3,0.9758301
layer1.0.shortcut.0,0.8765869
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,0.9671631
layer1.2.conv2,0.99883354
layer1.2.conv3,0.9990845
layer2.0.conv1,0.95477295
layer2.0.conv2,0.9398668
layer2.0.conv3,0.81051636
layer2.0.shortcut.0,0.86164856
layer2.1.conv1,0.9051819
layer2.1.conv2,0.91560197
layer2.1.conv3,0.8621979
layer2.2.conv1,0.6666107
layer2.2.conv2,0.43286812
layer2.2.conv3,0.49664307
layer2.3.conv1,0.56492615
layer2.3.conv2,0.39519584
layer2.3.conv3,0.4923706
layer3.0.conv1,0.49686432
layer3.0.conv2,0.5816311
layer3.0.conv3,0.65569305
layer3.0.shortcut.0,0.6497307
layer3.1.conv1,0.7671089
layer3.1.conv2,0.8181678
layer3.1.conv3,0.8001442
layer3.2.conv1,0.6354675
layer3.2.conv2,0.70958114
layer3.2.conv3,0.61883545
layer3.3.conv1,0.5695038
layer3.3.conv2,0.55629987
layer3.3.conv3,0.5139313
layer3.4.conv1,0.5922966
layer3.4.conv2,0.6561974
layer3.4.conv3,0.66034317
layer3.5.conv1,0.46862411
layer3.5.conv2,0.6385227
layer3.5.conv3,0.61240387
layer4.0.conv1,0.27830315
layer4.0.conv2,0.40742958
layer4.0.conv3,0.44577312
layer4.0.shortcut.0,0.6393776
layer4.1.conv1,0.40890312
layer4.1.conv2,0.31002045
layer4.1.conv3,0.4068966
layer4.2.conv1,0.33380508
layer4.2.conv2,0.316622
layer4.2.conv3,0.4865942
linear,0.0
