layer_names,pr
conv1,0.0
layer1.0.conv1,0.97558594
layer1.0.conv2,0.9915093
layer1.0.conv3,0.9761963
layer1.0.shortcut.0,0.9113159
layer1.1.conv1,1.0
layer1.1.conv2,1.0
layer1.1.conv3,1.0
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.9940491
layer2.0.conv2,0.99886066
layer2.0.conv3,0.9752197
layer2.0.shortcut.0,0.9185715
layer2.1.conv1,0.98349
layer2.1.conv2,0.9880778
layer2.1.conv3,0.93774414
layer2.2.conv1,0.9286804
layer2.2.conv2,0.8938938
layer2.2.conv3,0.9086609
layer2.3.conv1,0.9390564
layer2.3.conv2,0.9383409
layer2.3.conv3,0.93370056
layer3.0.conv1,0.8727875
layer3.0.conv2,0.8354611
layer3.0.conv3,0.8787079
layer3.0.shortcut.0,0.9321461
layer3.1.conv1,0.94631577
layer3.1.conv2,0.94418675
layer3.1.conv3,0.9437027
layer3.2.conv1,0.94446945
layer3.2.conv2,0.9557563
layer3.2.conv3,0.92928696
layer3.3.conv1,0.87870026
layer3.3.conv2,0.8788469
layer3.3.conv3,0.8188667
layer3.4.conv1,0.8507576
layer3.4.conv2,0.82610744
layer3.4.conv3,0.8213501
layer3.5.conv1,0.8416672
layer3.5.conv2,0.850335
layer3.5.conv3,0.8516464
layer4.0.conv1,0.70516205
layer4.0.conv2,0.8422076
layer4.0.conv3,0.7960949
layer4.0.shortcut.0,0.9139352
layer4.1.conv1,0.74233437
layer4.1.conv2,0.6490495
layer4.1.conv3,0.6943655
layer4.2.conv1,0.6015663
layer4.2.conv2,0.64510345
layer4.2.conv3,0.791482
linear,0.0
