layer_names,pr
conv1,0.0
layer1.0.conv1,0.9772949
layer1.0.conv2,0.98044163
layer1.0.conv3,0.88934326
layer1.0.shortcut.0,0.7908325
layer1.1.conv1,0.79174805
layer1.1.conv2,0.8302138
layer1.1.conv3,0.8721924
layer1.2.conv1,1.0
layer1.2.conv2,1.0
layer1.2.conv3,1.0
layer2.0.conv1,0.6779175
layer2.0.conv2,0.6310696
layer2.0.conv3,0.46461487
layer2.0.shortcut.0,0.6059036
layer2.1.conv1,0.46717834
layer2.1.conv2,0.3572659
layer2.1.conv3,0.5149994
layer2.2.conv1,0.51808167
layer2.2.conv2,0.39301217
layer2.2.conv3,0.33718872
layer2.3.conv1,0.4242859
layer2.3.conv2,0.45977104
layer2.3.conv3,0.51312256
layer3.0.conv1,0.25995636
layer3.0.conv2,0.27993944
layer3.0.conv3,0.49054718
layer3.0.shortcut.0,0.503273
layer3.1.conv1,0.8146858
layer3.1.conv2,0.8456031
layer3.1.conv3,0.82941437
layer3.2.conv1,0.5171814
layer3.2.conv2,0.5446591
layer3.2.conv3,0.6689987
layer3.3.conv1,0.5160942
layer3.3.conv2,0.65249974
layer3.3.conv3,0.7912369
layer3.4.conv1,0.36275482
layer3.4.conv2,0.3687388
layer3.4.conv3,0.5558357
layer3.5.conv1,0.28495026
layer3.5.conv2,0.23571438
layer3.5.conv3,0.27723694
layer4.0.conv1,0.15683937
layer4.0.conv2,0.20784971
layer4.0.conv3,0.17514801
layer4.0.shortcut.0,0.2917261
layer4.1.conv1,0.18109035
layer4.1.conv2,0.1435602
layer4.1.conv3,0.14919186
layer4.2.conv1,0.09694672
layer4.2.conv2,0.10734219
layer4.2.conv3,0.20905304
linear,0.0
