layer_names,pr
conv1,0.0
layer1.0.conv1,0.93652344
layer1.0.conv2,0.9400499
layer1.0.conv3,0.6865845
layer1.0.shortcut.0,0.6782837
layer1.1.conv1,0.6915283
layer1.1.conv2,0.65600586
layer1.1.conv3,0.45672607
layer1.2.conv1,0.6496582
layer1.2.conv2,0.70844185
layer1.2.conv3,0.5169678
layer2.0.conv1,0.24386597
layer2.0.conv2,0.24904378
layer2.0.conv3,0.2091217
layer2.0.shortcut.0,0.23025513
layer2.1.conv1,0.310318
layer2.1.conv2,0.23097737
layer2.1.conv3,0.13059998
layer2.2.conv1,0.14175415
layer2.2.conv2,0.11062283
layer2.2.conv3,0.114593506
layer2.3.conv1,0.17373657
layer2.3.conv2,0.35321045
layer2.3.conv3,0.43470764
layer3.0.conv1,0.05769348
layer3.0.conv2,0.06724718
layer3.0.conv3,0.27825546
layer3.0.shortcut.0,0.26898766
layer3.1.conv1,0.3096733
layer3.1.conv2,0.1801283
layer3.1.conv3,0.2735176
layer3.2.conv1,0.24481201
layer3.2.conv2,0.27282885
layer3.2.conv3,0.304451
layer3.3.conv1,0.14523697
layer3.3.conv2,0.069112144
layer3.3.conv3,0.091747284
layer3.4.conv1,0.11034012
layer3.4.conv2,0.36050755
layer3.4.conv3,0.3657341
layer3.5.conv1,0.064064026
layer3.5.conv2,0.08992513
layer3.5.conv3,0.08432007
layer4.0.conv1,0.026332855
layer4.0.conv2,0.037412856
layer4.0.conv3,0.03943348
layer4.0.shortcut.0,0.07015371
layer4.1.conv1,0.033842087
layer4.1.conv2,0.025226168
layer4.1.conv3,0.032984734
layer4.2.conv1,0.027113914
layer4.2.conv2,0.027714623
layer4.2.conv3,0.045209885
linear,0.0
