Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,114611968.0,0.4754216969013214,5.816406769554305e-07,79.68,0.44584178924560547,7.984479566403024e-07,79.67
0,3552971008.0,0.4474629759788513,7.612831041114987e-07,83.28,0.4226003587245941,8.301475986627338e-07,82.26
10,37936561408.0,0.24317431449890137,5.694215019502735e-07,95.24,0.241338312625885,7.864705366955604e-07,90.73
20,72320151808.0,0.22904792428016663,8.122427743728622e-07,94.96,0.2292226254940033,7.790037557242613e-07,90.76
30,106703742208.0,0.21609647572040558,6.589096983589116e-07,94.98,0.2165597677230835,8.39994413581735e-07,90.81
40,141087332608.0,0.18842491507530212,1.0814599136210745e-06,94.3,0.19121906161308289,1.1125340506623616e-06,90.54
50,175470923008.0,0.16878728568553925,1.546076077829639e-06,94.54,0.1746329963207245,1.6037422483350383e-06,90.53
60,209854513408.0,0.1665562242269516,1.5335764373958227e-06,93.62,0.16962607204914093,1.76805383489409e-06,90.52
70,244238103808.0,0.16052362322807312,1.409477363267797e-06,94.06,0.16306619346141815,1.9331794192112284e-06,90.51
80,278621694208.0,0.13690513372421265,2.4233988824562402e-06,94.44,0.14258955419063568,3.0287960726127494e-06,90.46
90,313005284608.0,0.11699312180280685,2.9551590614573797e-06,94.96,0.13200896978378296,4.2135766307183076e-06,90.59
