Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,8.562353134155273,95.84,8.780623435974121,88.87
0,8947575360.0,1.9848155975341797,98.62,2.88258695602417,91.17
10,98423328960.0,0.9641572833061218,99.08,1.686378836631775,92.11
20,187899082560.0,0.65836101770401,99.4,1.8856265544891357,92.27
30,277374836160.0,0.5276768803596497,99.52,2.2206196784973145,92.33
40,366850589760.0,0.4482954144477844,99.74,2.356271505355835,92.38
50,456326343360.0,0.4370788037776947,99.52,2.223353385925293,92.42
60,545802096960.0,0.34433045983314514,99.8,2.2233314514160156,92.4
70,635277850560.0,0.4765898883342743,99.76,2.7850067615509033,92.48
80,724753604160.0,0.37315940856933594,99.82,2.277963161468506,92.63
90,814229357760.0,0.33852481842041016,99.8,2.6047844886779785,92.46
100,894757536000.0,0.3502940535545349,99.84,2.5221879482269287,92.56
