Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131621200.0,0.576095700263977,2.507957219677337e-07,31.54,0.5630385875701904,3.2300917496286274e-07,32.38
0,4080257200.0,0.5655486583709717,2.0587174276442965e-07,32.32,0.5541207790374756,3.1714571946395154e-07,33.22
10,43566617200.0,0.4388902187347412,2.890914458930638e-07,58.48,0.43701186776161194,3.687265177632071e-07,57.93
20,83052977200.0,0.419057160615921,3.0680965323881537e-07,63.72,0.41873952746391296,3.892100153279898e-07,62.85
30,122539337200.0,0.385847270488739,2.8742849167429085e-07,72.0,0.387881338596344,4.24210071514608e-07,70.16
40,162025697200.0,0.30368465185165405,5.999016252644651e-07,83.14,0.3116455078125,8.031169613786915e-07,81.26
50,201512057200.0,0.2874685823917389,1.870666210379568e-06,87.18,0.29810941219329834,2.0899765331705566e-06,84.08
60,240998417200.0,0.2888713479042053,1.651970137572789e-06,86.98,0.29936742782592773,2.506094233467593e-06,84.14
70,280484777200.0,0.2880297601222992,2.5114404706982896e-06,87.32,0.30006682872772217,3.4572376534924842e-06,84.24
80,319971137200.0,0.2777995467185974,7.320768418139778e-06,86.06,0.30135244131088257,9.880557627184317e-06,83.74
90,359457497200.0,0.2424260377883911,1.5461242583114654e-05,86.7,0.27571964263916016,1.961955422302708e-05,83.95
