Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_7_ekfac_cifar10_100_res_224_gc_0_test_acc_86.76.pth,12.03,10.59
resnet25_small_normal_cifar10_rf_level_7_ekfac_cifar10_100_res_224_gc_0_test_acc_87.0.pth,13.36,8.63
resnet25_small_normal_cifar10_rf_level_7_ekfac_cifar10_100_res_224_gc_0_test_acc_86.54.pth,12.15,11.74
resnet25_small_normal_cifar10_rf_level_7_ekfac_cifar10_100_res_224_gc_0_test_acc_86.08.pth,12.32,10.7
resnet25_small_normal_cifar10_rf_level_7_ekfac_cifar10_100_res_224_gc_0_test_acc_86.66.pth,9.08,12.88
