layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.33276367
layer1.0.conv2_1x1,0.32348633
layer1.0.conv3_3x3,0.6105957
layer1.0.conv4_1x1,0.28125
layer1.0.conv5_1x1,0.32714844
layer1.0.shortcut.0,0.33544922
layer2.0.conv1_1x1,0.59902954
layer2.0.conv2_1x1,0.46221924
layer2.0.conv3_3x3,0.84161377
layer2.0.conv4_1x1,0.42834473
layer2.0.conv5_1x1,0.4809265
layer2.0.shortcut.0,0.6548691
layer3.0.conv1_1x1,0.7851105
layer3.0.conv2_1x1,0.6111145
layer3.0.conv3_3x3,0.9298384
layer3.0.conv4_1x1,0.5449524
layer3.0.conv5_1x1,0.656662
layer3.0.shortcut.0,0.8611946
layer3.1.conv1_1x1,0.8720627
layer3.1.conv2_1x1,0.5675659
layer3.1.conv3_3x3,0.87393695
layer3.1.conv4_1x1,0.49214172
layer3.1.conv5_1x1,0.6525078
layer4.0.conv1_1x1,0.85224915
layer4.0.conv2_1x1,0.72683334
layer4.0.conv3_3x3,0.99067223
layer4.0.conv4_1x1,0.8365364
layer4.0.conv5_1x1,0.9507723
layer4.0.shortcut.0,0.9997926
linear,0.0
