Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.61.pth,15.53,11.82
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.34.pth,13.0,10.65
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.77.pth,13.59,9.66
resnet25_small_normal_cifar10_rf_level_10_sam_cifar10_100_res_224_gc_0_test_acc_88.33.pth,12.95,12.31
