layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.4909668
layer1.0.conv2_1x1,0.5817871
layer1.0.conv3_3x3,0.62681746
layer1.0.conv4_1x1,0.38842773
layer1.0.conv5_1x1,0.5786743
layer1.0.shortcut.0,0.2600708
layer2.0.conv1_1x1,0.26919556
layer2.0.conv2_1x1,0.22796631
layer2.0.conv3_3x3,0.44422743
layer2.0.conv4_1x1,0.24475098
layer2.0.conv5_1x1,0.46673584
layer2.0.shortcut.0,0.47167206
layer3.0.conv1_1x1,0.47961426
layer3.0.conv2_1x1,0.37960815
layer3.0.conv3_3x3,0.68871564
layer3.0.conv4_1x1,0.36250305
layer3.0.conv5_1x1,0.51330566
layer3.0.shortcut.0,0.6105137
layer3.1.conv1_1x1,0.89387894
layer3.1.conv2_1x1,0.8462219
layer3.1.conv3_3x3,0.9498257
layer3.1.conv4_1x1,0.7683563
layer3.1.conv5_1x1,0.8059921
layer4.0.conv1_1x1,0.7973728
layer4.0.conv2_1x1,0.8047371
layer4.0.conv3_3x3,0.9487042
layer4.0.conv4_1x1,0.6236801
layer4.0.conv5_1x1,0.8481684
layer4.0.shortcut.0,0.8208666
linear,0.0
