layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.74121094
layer1.0.conv2_1x1,0.73583984
layer1.0.conv3_3x3,0.6926812
layer1.0.conv4_1x1,0.41967773
layer1.0.conv5_1x1,0.5744629
layer1.0.shortcut.0,0.60357666
layer2.0.conv1_1x1,0.5245056
layer2.0.conv2_1x1,0.56640625
layer2.0.conv3_3x3,0.60250515
layer2.0.conv4_1x1,0.28253174
layer2.0.conv5_1x1,0.5260773
layer2.0.shortcut.0,0.6078644
layer3.0.conv1_1x1,0.5954132
layer3.0.conv2_1x1,0.4945984
layer3.0.conv3_3x3,0.5729404
layer3.0.conv4_1x1,0.30282593
layer3.0.conv5_1x1,0.5234642
layer3.0.shortcut.0,0.6944828
layer3.1.conv1_1x1,0.4845848
layer3.1.conv2_1x1,0.21591187
layer3.1.conv3_3x3,0.28160265
layer3.1.conv4_1x1,0.16003418
layer3.1.conv5_1x1,0.45160294
layer4.0.conv1_1x1,0.83626366
layer4.0.conv2_1x1,0.89966965
layer4.0.conv3_3x3,0.9705857
layer4.0.conv4_1x1,0.8849945
layer4.0.conv5_1x1,0.98303795
layer4.0.shortcut.0,0.96491766
linear,0.0
