layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7512207
layer1.0.conv2_1x1,0.8366699
layer1.0.conv3_3x3,0.8410102
layer1.0.conv4_1x1,0.65771484
layer1.0.conv5_1x1,0.7992554
layer1.0.shortcut.0,0.37780762
layer2.0.conv1_1x1,0.4703064
layer2.0.conv2_1x1,0.36071777
layer2.0.conv3_3x3,0.5866021
layer2.0.conv4_1x1,0.29370117
layer2.0.conv5_1x1,0.64930725
layer2.0.shortcut.0,0.67289734
layer3.0.conv1_1x1,0.6686783
layer3.0.conv2_1x1,0.60839844
layer3.0.conv3_3x3,0.8286116
layer3.0.conv4_1x1,0.4677124
layer3.0.conv5_1x1,0.66889954
layer3.0.shortcut.0,0.7410679
layer3.1.conv1_1x1,0.85079193
layer3.1.conv2_1x1,0.68582153
layer3.1.conv3_3x3,0.8214366
layer3.1.conv4_1x1,0.45658875
layer3.1.conv5_1x1,0.5715904
layer4.0.conv1_1x1,0.6041794
layer4.0.conv2_1x1,0.53466797
layer4.0.conv3_3x3,0.83889604
layer4.0.conv4_1x1,0.45985413
layer4.0.conv5_1x1,0.89786816
layer4.0.shortcut.0,0.95315456
linear,0.0
