layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.59350586
layer1.0.conv2_1x1,0.64404297
layer1.0.conv3_3x3,0.6459961
layer1.0.conv4_1x1,0.3474121
layer1.0.conv5_1x1,0.5883789
layer1.0.shortcut.0,0.57958984
layer2.0.conv1_1x1,0.7063904
layer2.0.conv2_1x1,0.74121094
layer2.0.conv3_3x3,0.76494
layer2.0.conv4_1x1,0.45922852
layer2.0.conv5_1x1,0.67785645
layer2.0.shortcut.0,0.6897507
layer3.0.conv1_1x1,0.7366791
layer3.0.conv2_1x1,0.6652832
layer3.0.conv3_3x3,0.7763519
layer3.0.conv4_1x1,0.39492798
layer3.0.conv5_1x1,0.60160446
layer3.0.shortcut.0,0.7649727
layer3.1.conv1_1x1,0.70059586
layer3.1.conv2_1x1,0.4319458
layer3.1.conv3_3x3,0.5226101
layer3.1.conv4_1x1,0.25048828
layer3.1.conv5_1x1,0.50813675
layer4.0.conv1_1x1,0.6729927
layer4.0.conv2_1x1,0.65449524
layer4.0.conv3_3x3,0.8365161
layer4.0.conv4_1x1,0.618557
layer4.0.conv5_1x1,0.9666853
layer4.0.shortcut.0,0.99025965
linear,0.0
