layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7988281
layer1.0.conv2_1x1,0.8708496
layer1.0.conv3_3x3,0.90134007
layer1.0.conv4_1x1,0.73828125
layer1.0.conv5_1x1,0.8621826
layer1.0.shortcut.0,0.49475098
layer2.0.conv1_1x1,0.6199951
layer2.0.conv2_1x1,0.4954834
layer2.0.conv3_3x3,0.7387288
layer2.0.conv4_1x1,0.4119873
layer2.0.conv5_1x1,0.77445984
layer2.0.shortcut.0,0.8023453
layer3.0.conv1_1x1,0.8151169
layer3.0.conv2_1x1,0.7615967
layer3.0.conv3_3x3,0.92818195
layer3.0.conv4_1x1,0.6320038
layer3.0.conv5_1x1,0.82045364
layer3.0.shortcut.0,0.8760338
layer3.1.conv1_1x1,0.94737244
layer3.1.conv2_1x1,0.83551025
layer3.1.conv3_3x3,0.9157783
layer3.1.conv4_1x1,0.6062927
layer3.1.conv5_1x1,0.7423973
layer4.0.conv1_1x1,0.7761669
layer4.0.conv2_1x1,0.7077446
layer4.0.conv3_3x3,0.94860375
layer4.0.conv4_1x1,0.62714005
layer4.0.conv5_1x1,0.96092415
layer4.0.shortcut.0,0.98722744
linear,0.0
