layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.3173828
layer1.0.conv2_1x1,0.34033203
layer1.0.conv3_3x3,0.63755965
layer1.0.conv4_1x1,0.28515625
layer1.0.conv5_1x1,0.33093262
layer1.0.shortcut.0,0.33831787
layer2.0.conv1_1x1,0.59310913
layer2.0.conv2_1x1,0.4572754
layer2.0.conv3_3x3,0.83066815
layer2.0.conv4_1x1,0.43029785
layer2.0.conv5_1x1,0.48095703
layer2.0.shortcut.0,0.6606674
layer3.0.conv1_1x1,0.7836304
layer3.0.conv2_1x1,0.6161194
layer3.0.conv3_3x3,0.9264882
layer3.0.conv4_1x1,0.54226685
layer3.0.conv5_1x1,0.65847397
layer3.0.shortcut.0,0.8605118
layer3.1.conv1_1x1,0.8745346
layer3.1.conv2_1x1,0.57341003
layer3.1.conv3_3x3,0.8783366
layer3.1.conv4_1x1,0.50494385
layer3.1.conv5_1x1,0.6556473
layer4.0.conv1_1x1,0.8509178
layer4.0.conv2_1x1,0.72597885
layer4.0.conv3_3x3,0.98850036
layer4.0.conv4_1x1,0.82969284
layer4.0.conv5_1x1,0.9548998
layer4.0.shortcut.0,0.9998379
linear,0.0
