layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7277832
layer1.0.conv2_1x1,0.70043945
layer1.0.conv3_3x3,0.7693142
layer1.0.conv4_1x1,0.4663086
layer1.0.conv5_1x1,0.80841064
layer1.0.shortcut.0,0.67352295
layer2.0.conv1_1x1,0.80667114
layer2.0.conv2_1x1,0.73846436
layer2.0.conv3_3x3,0.9030762
layer2.0.conv4_1x1,0.61846924
layer2.0.conv5_1x1,0.914505
layer2.0.shortcut.0,0.8859329
layer3.0.conv1_1x1,0.9358139
layer3.0.conv2_1x1,0.90057373
layer3.0.conv3_3x3,0.97049457
layer3.0.conv4_1x1,0.762146
layer3.0.conv5_1x1,0.9175186
layer3.0.shortcut.0,0.9564667
layer3.1.conv1_1x1,0.979805
layer3.1.conv2_1x1,0.909256
layer3.1.conv3_3x3,0.9527588
layer3.1.conv4_1x1,0.7375946
layer3.1.conv5_1x1,0.8694649
layer4.0.conv1_1x1,0.8840256
layer4.0.conv2_1x1,0.8167801
layer4.0.conv3_3x3,0.9839058
layer4.0.conv4_1x1,0.7365837
layer4.0.conv5_1x1,0.98299885
layer4.0.shortcut.0,0.9968405
linear,0.0
