layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.28149414
layer1.0.conv2_1x1,0.2253418
layer1.0.conv3_3x3,0.33284506
layer1.0.conv4_1x1,0.2265625
layer1.0.conv5_1x1,0.3508911
layer1.0.shortcut.0,0.23199463
layer2.0.conv1_1x1,0.20193481
layer2.0.conv2_1x1,0.16473389
layer2.0.conv3_3x3,0.4429796
layer2.0.conv4_1x1,0.2814331
layer2.0.conv5_1x1,0.4565277
layer2.0.shortcut.0,0.3100586
layer3.0.conv1_1x1,0.32041168
layer3.0.conv2_1x1,0.2558136
layer3.0.conv3_3x3,0.720403
layer3.0.conv4_1x1,0.2160492
layer3.0.conv5_1x1,0.30449295
layer3.0.shortcut.0,0.4076233
layer3.1.conv1_1x1,1.0
layer3.1.conv2_1x1,1.0
layer3.1.conv3_3x3,1.0
layer3.1.conv4_1x1,1.0
layer3.1.conv5_1x1,1.0
layer4.0.conv1_1x1,0.9769001
layer4.0.conv2_1x1,0.9987755
layer4.0.conv3_3x3,0.9999763
layer4.0.conv4_1x1,0.9989128
layer4.0.conv5_1x1,0.9954643
layer4.0.shortcut.0,0.6164861
linear,0.0
