layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.2602539
layer1.0.conv2_1x1,0.2956543
layer1.0.conv3_3x3,0.3052843
layer1.0.conv4_1x1,0.118652344
layer1.0.conv5_1x1,0.20770264
layer1.0.shortcut.0,0.28381348
layer2.0.conv1_1x1,0.19769287
layer2.0.conv2_1x1,0.19152832
layer2.0.conv3_3x3,0.36537
layer2.0.conv4_1x1,0.24511719
layer2.0.conv5_1x1,0.52467346
layer2.0.shortcut.0,0.62218475
layer3.0.conv1_1x1,0.74282837
layer3.0.conv2_1x1,0.72276306
layer3.0.conv3_3x3,0.8893602
layer3.0.conv4_1x1,0.74069214
layer3.0.conv5_1x1,0.96110535
layer3.0.shortcut.0,0.94828606
layer3.1.conv1_1x1,0.9818611
layer3.1.conv2_1x1,0.96398926
layer3.1.conv3_3x3,0.993515
layer3.1.conv4_1x1,0.97795105
layer3.1.conv5_1x1,0.9880867
layer4.0.conv1_1x1,0.9916916
layer4.0.conv2_1x1,0.98983765
layer4.0.conv3_3x3,0.9981011
layer4.0.conv4_1x1,0.9856262
layer4.0.conv5_1x1,0.9968395
layer4.0.shortcut.0,0.997663
linear,0.0
