layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.34301758
layer1.0.conv2_1x1,0.3334961
layer1.0.conv3_3x3,0.6612413
layer1.0.conv4_1x1,0.30566406
layer1.0.conv5_1x1,0.33514404
layer1.0.shortcut.0,0.33642578
layer2.0.conv1_1x1,0.6163025
layer2.0.conv2_1x1,0.4673462
layer2.0.conv3_3x3,0.874471
layer2.0.conv4_1x1,0.44122314
layer2.0.conv5_1x1,0.48139954
layer2.0.shortcut.0,0.65719604
layer3.0.conv1_1x1,0.7964554
layer3.0.conv2_1x1,0.6210327
layer3.0.conv3_3x3,0.938185
layer3.0.conv4_1x1,0.55096436
layer3.0.conv5_1x1,0.65600204
layer3.0.shortcut.0,0.86657333
layer3.1.conv1_1x1,0.8839607
layer3.1.conv2_1x1,0.5706482
layer3.1.conv3_3x3,0.8815189
layer3.1.conv4_1x1,0.4979248
layer3.1.conv5_1x1,0.65042496
layer4.0.conv1_1x1,0.8523426
layer4.0.conv2_1x1,0.7145653
layer4.0.conv3_3x3,0.9853596
layer4.0.conv4_1x1,0.814579
layer4.0.conv5_1x1,0.9464531
layer4.0.shortcut.0,0.9998021
linear,0.0
