layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.7692871
layer1.0.conv2_1x1,0.8378906
layer1.0.conv3_3x3,0.89138454
layer1.0.conv4_1x1,0.6665039
layer1.0.conv5_1x1,0.83795166
layer1.0.shortcut.0,0.80718994
layer2.0.conv1_1x1,0.91464233
layer2.0.conv2_1x1,0.89801025
layer2.0.conv3_3x3,0.90235054
layer2.0.conv4_1x1,0.66345215
layer2.0.conv5_1x1,0.91926575
layer2.0.shortcut.0,0.93258667
layer3.0.conv1_1x1,0.9505005
layer3.0.conv2_1x1,0.9010925
layer3.0.conv3_3x3,0.95309955
layer3.0.conv4_1x1,0.67666626
layer3.0.conv5_1x1,0.87750244
layer3.0.shortcut.0,0.9700146
layer3.1.conv1_1x1,0.94963837
layer3.1.conv2_1x1,0.74057007
layer3.1.conv3_3x3,0.84756637
layer3.1.conv4_1x1,0.532547
layer3.1.conv5_1x1,0.84825516
layer4.0.conv1_1x1,0.9174671
layer4.0.conv2_1x1,0.8701782
layer4.0.conv3_3x3,0.9805073
layer4.0.conv4_1x1,0.9198837
layer4.0.conv5_1x1,0.99945354
layer4.0.shortcut.0,0.99995995
linear,0.0
