layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5217285
layer1.0.conv2_1x1,0.7414551
layer1.0.conv3_3x3,0.8132053
layer1.0.conv4_1x1,0.6323242
layer1.0.conv5_1x1,0.68896484
layer1.0.shortcut.0,0.2614746
layer2.0.conv1_1x1,0.35705566
layer2.0.conv2_1x1,0.26104736
layer2.0.conv3_3x3,0.43366835
layer2.0.conv4_1x1,0.18927002
layer2.0.conv5_1x1,0.526062
layer2.0.shortcut.0,0.4852066
layer3.0.conv1_1x1,0.51859283
layer3.0.conv2_1x1,0.4342804
layer3.0.conv3_3x3,0.64356315
layer3.0.conv4_1x1,0.28219604
layer3.0.conv5_1x1,0.46269226
layer3.0.shortcut.0,0.55166626
layer3.1.conv1_1x1,0.6103134
layer3.1.conv2_1x1,0.43074036
layer3.1.conv3_3x3,0.6077016
layer3.1.conv4_1x1,0.2774048
layer3.1.conv5_1x1,0.33777237
layer4.0.conv1_1x1,0.3489666
layer4.0.conv2_1x1,0.28984833
layer4.0.conv3_3x3,0.542753
layer4.0.conv4_1x1,0.24723816
layer4.0.conv5_1x1,0.753912
layer4.0.shortcut.0,0.84380436
linear,0.0
