layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.21118164
layer1.0.conv2_1x1,0.20507812
layer1.0.conv3_3x3,0.43606228
layer1.0.conv4_1x1,0.18945312
layer1.0.conv5_1x1,0.2043457
layer1.0.shortcut.0,0.20593262
layer2.0.conv1_1x1,0.39175415
layer2.0.conv2_1x1,0.2796631
layer2.0.conv3_3x3,0.6445923
layer2.0.conv4_1x1,0.27288818
layer2.0.conv5_1x1,0.29327393
layer2.0.shortcut.0,0.41277313
layer3.0.conv1_1x1,0.53596497
layer3.0.conv2_1x1,0.3881073
layer3.0.conv3_3x3,0.7443085
layer3.0.conv4_1x1,0.3486023
layer3.0.conv5_1x1,0.40763474
layer3.0.shortcut.0,0.5795517
layer3.1.conv1_1x1,0.64656067
layer3.1.conv2_1x1,0.35890198
layer3.1.conv3_3x3,0.66024274
layer3.1.conv4_1x1,0.3125
layer3.1.conv5_1x1,0.4032898
layer4.0.conv1_1x1,0.6096382
layer4.0.conv2_1x1,0.4678917
layer4.0.conv3_3x3,0.86724305
layer4.0.conv4_1x1,0.54636765
layer4.0.conv5_1x1,0.61980724
layer4.0.shortcut.0,0.8469362
linear,0.0
