layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.56689453
layer1.0.conv2_1x1,0.76586914
layer1.0.conv3_3x3,0.8463542
layer1.0.conv4_1x1,0.68188477
layer1.0.conv5_1x1,0.7476196
layer1.0.shortcut.0,0.33312988
layer2.0.conv1_1x1,0.44607544
layer2.0.conv2_1x1,0.3388672
layer2.0.conv3_3x3,0.53259957
layer2.0.conv4_1x1,0.24438477
layer2.0.conv5_1x1,0.62228394
layer2.0.shortcut.0,0.5858154
layer3.0.conv1_1x1,0.6298981
layer3.0.conv2_1x1,0.5401306
layer3.0.conv3_3x3,0.75102574
layer3.0.conv4_1x1,0.36860657
layer3.0.conv5_1x1,0.56518936
layer3.0.shortcut.0,0.66249275
layer3.1.conv1_1x1,0.7236748
layer3.1.conv2_1x1,0.5391693
layer3.1.conv3_3x3,0.7068142
layer3.1.conv4_1x1,0.35466003
layer3.1.conv5_1x1,0.43528748
layer4.0.conv1_1x1,0.45013237
layer4.0.conv2_1x1,0.3772354
layer4.0.conv3_3x3,0.67244
layer4.0.conv4_1x1,0.32350922
layer4.0.conv5_1x1,0.8453522
layer4.0.shortcut.0,0.9156165
linear,0.0
