layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.5554199
layer1.0.conv2_1x1,0.59155273
layer1.0.conv3_3x3,0.6996528
layer1.0.conv4_1x1,0.39257812
layer1.0.conv5_1x1,0.6647949
layer1.0.shortcut.0,0.3609619
layer2.0.conv1_1x1,0.3774109
layer2.0.conv2_1x1,0.2975464
layer2.0.conv3_3x3,0.58180743
layer2.0.conv4_1x1,0.33807373
layer2.0.conv5_1x1,0.62550354
layer2.0.shortcut.0,0.6460266
layer3.0.conv1_1x1,0.6734848
layer3.0.conv2_1x1,0.5601959
layer3.0.conv3_3x3,0.84245807
layer3.0.conv4_1x1,0.5339813
layer3.0.conv5_1x1,0.69942474
layer3.0.shortcut.0,0.7874508
layer3.1.conv1_1x1,0.95275116
layer3.1.conv2_1x1,0.90463257
layer3.1.conv3_3x3,0.9745534
layer3.1.conv4_1x1,0.8544464
layer3.1.conv5_1x1,0.89450836
layer4.0.conv1_1x1,0.9278965
layer4.0.conv2_1x1,0.9319191
layer4.0.conv3_3x3,0.9852134
layer4.0.conv4_1x1,0.81731033
layer4.0.conv5_1x1,0.9514675
layer4.0.shortcut.0,0.93370724
linear,0.0
