Name,Dense Accuracy,Pruned Accuracy
resnet25_small_normal_cifar10_rf_level_8_ekfac_cifar10_100_res_224_gc_0_test_acc_86.06.pth,14.32,12.12
resnet25_small_normal_cifar10_rf_level_8_ekfac_cifar10_100_res_224_gc_0_test_acc_86.34.pth,16.63,14.18
resnet25_small_normal_cifar10_rf_level_8_ekfac_cifar10_100_res_224_gc_0_test_acc_85.9.pth,15.47,11.96
resnet25_small_normal_cifar10_rf_level_8_ekfac_cifar10_100_res_224_gc_0_test_acc_86.04.pth,17.32,12.54
resnet25_small_normal_cifar10_rf_level_8_ekfac_cifar10_100_res_224_gc_0_test_acc_85.73.pth,15.17,11.82
