layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.6862793
layer1.0.conv2_1x1,0.70654297
layer1.0.conv3_3x3,0.750217
layer1.0.conv4_1x1,0.49682617
layer1.0.conv5_1x1,0.71813965
layer1.0.shortcut.0,0.59417725
layer2.0.conv1_1x1,0.7223816
layer2.0.conv2_1x1,0.6489868
layer2.0.conv3_3x3,0.70132786
layer2.0.conv4_1x1,0.41326904
layer2.0.conv5_1x1,0.73202515
layer2.0.shortcut.0,0.820076
layer3.0.conv1_1x1,0.81664276
layer3.0.conv2_1x1,0.70983887
layer3.0.conv3_3x3,0.81765914
layer3.0.conv4_1x1,0.4909668
layer3.0.conv5_1x1,0.7561493
layer3.0.shortcut.0,0.89219666
layer3.1.conv1_1x1,0.75120544
layer3.1.conv2_1x1,0.4011078
layer3.1.conv3_3x3,0.5212148
layer3.1.conv4_1x1,0.31877136
layer3.1.conv5_1x1,0.72088623
layer4.0.conv1_1x1,0.9598713
layer4.0.conv2_1x1,0.974617
layer4.0.conv3_3x3,0.9967177
layer4.0.conv4_1x1,0.97813034
layer4.0.conv5_1x1,0.9983673
layer4.0.shortcut.0,0.9970269
linear,0.0
