layer_names,pr
conv1,0.0
layer1.0.conv1_1x1,0.62524414
layer1.0.conv2_1x1,0.6574707
layer1.0.conv3_3x3,0.70966256
layer1.0.conv4_1x1,0.41235352
layer1.0.conv5_1x1,0.7435303
layer1.0.shortcut.0,0.37329102
layer2.0.conv1_1x1,0.48364258
layer2.0.conv2_1x1,0.36401367
layer2.0.conv3_3x3,0.58447945
layer2.0.conv4_1x1,0.30773926
layer2.0.conv5_1x1,0.6496124
layer2.0.shortcut.0,0.6624527
layer3.0.conv1_1x1,0.67588043
layer3.0.conv2_1x1,0.61006165
layer3.0.conv3_3x3,0.8322754
layer3.0.conv4_1x1,0.4655304
layer3.0.conv5_1x1,0.6721039
layer3.0.shortcut.0,0.74079704
layer3.1.conv1_1x1,0.85718536
layer3.1.conv2_1x1,0.7067261
layer3.1.conv3_3x3,0.83341813
layer3.1.conv4_1x1,0.47180176
layer3.1.conv5_1x1,0.597229
layer4.0.conv1_1x1,0.61767006
layer4.0.conv2_1x1,0.54122925
layer4.0.conv3_3x3,0.83003277
layer4.0.conv4_1x1,0.45261383
layer4.0.conv5_1x1,0.89562607
layer4.0.shortcut.0,0.95496273
linear,0.0
